CPUPAXFE Index_ratio_annual,Date
,1954-10-12
,1954-10-13
,1954-10-14
,1954-10-15
,1954-10-16
,1954-10-17
,1954-10-18
,1954-10-19
,1954-10-20
,1954-10-21
,1954-10-22
,1954-10-23
,1954-10-24
,1954-10-25
,1954-10-26
,1954-10-27
,1954-10-28
,1954-10-29
,1954-10-30
,1954-10-31
,1954-11-01
,1954-11-02
,1954-11-03
,1954-11-04
,1954-11-05
,1954-11-06
,1954-11-07
,1954-11-08
,1954-11-09
,1954-11-10
,1954-11-11
,1954-11-12
,1954-11-13
,1954-11-14
,1954-11-15
,1954-11-16
,1954-11-17
,1954-11-18
,1954-11-19
,1954-11-20
,1954-11-21
,1954-11-22
,1954-11-23
,1954-11-24
,1954-11-25
,1954-11-26
,1954-11-27
,1954-11-28
,1954-11-29
,1954-11-30
,1954-12-01
,1954-12-02
,1954-12-03
,1954-12-04
,1954-12-05
,1954-12-06
,1954-12-07
,1954-12-08
,1954-12-09
,1954-12-10
,1954-12-11
,1954-12-12
,1954-12-13
,1954-12-14
,1954-12-15
,1954-12-16
,1954-12-17
,1954-12-18
,1954-12-19
,1954-12-20
,1954-12-21
,1954-12-22
,1954-12-23
,1954-12-24
,1954-12-25
,1954-12-26
,1954-12-27
,1954-12-28
,1954-12-29
,1954-12-30
,1954-12-31
,1955-01-01
,1955-01-02
,1955-01-03
,1955-01-04
,1955-01-05
,1955-01-06
,1955-01-07
,1955-01-08
,1955-01-09
,1955-01-10
,1955-01-11
,1955-01-12
,1955-01-13
,1955-01-14
,1955-01-15
,1955-01-16
,1955-01-17
,1955-01-18
,1955-01-19
,1955-01-20
,1955-01-21
,1955-01-22
,1955-01-23
,1955-01-24
,1955-01-25
,1955-01-26
,1955-01-27
,1955-01-28
,1955-01-29
,1955-01-30
,1955-01-31
,1955-02-01
,1955-02-02
,1955-02-03
,1955-02-04
,1955-02-05
,1955-02-06
,1955-02-07
,1955-02-08
,1955-02-09
,1955-02-10
,1955-02-11
,1955-02-12
,1955-02-13
,1955-02-14
,1955-02-15
,1955-02-16
,1955-02-17
,1955-02-18
,1955-02-19
,1955-02-20
,1955-02-21
,1955-02-22
,1955-02-23
,1955-02-24
,1955-02-25
,1955-02-26
,1955-02-27
,1955-02-28
,1955-03-01
,1955-03-02
,1955-03-03
,1955-03-04
,1955-03-05
,1955-03-06
,1955-03-07
,1955-03-08
,1955-03-09
,1955-03-10
,1955-03-11
,1955-03-12
,1955-03-13
,1955-03-14
,1955-03-15
,1955-03-16
,1955-03-17
,1955-03-18
,1955-03-19
,1955-03-20
,1955-03-21
,1955-03-22
,1955-03-23
,1955-03-24
,1955-03-25
,1955-03-26
,1955-03-27
,1955-03-28
,1955-03-29
,1955-03-30
,1955-03-31
,1955-04-01
,1955-04-02
,1955-04-03
,1955-04-04
,1955-04-05
,1955-04-06
,1955-04-07
,1955-04-08
,1955-04-09
,1955-04-10
,1955-04-11
,1955-04-12
,1955-04-13
,1955-04-14
,1955-04-15
,1955-04-16
,1955-04-17
,1955-04-18
,1955-04-19
,1955-04-20
,1955-04-21
,1955-04-22
,1955-04-23
,1955-04-24
,1955-04-25
,1955-04-26
,1955-04-27
,1955-04-28
,1955-04-29
,1955-04-30
,1955-05-01
,1955-05-02
,1955-05-03
,1955-05-04
,1955-05-05
,1955-05-06
,1955-05-07
,1955-05-08
,1955-05-09
,1955-05-10
,1955-05-11
,1955-05-12
,1955-05-13
,1955-05-14
,1955-05-15
,1955-05-16
,1955-05-17
,1955-05-18
,1955-05-19
,1955-05-20
,1955-05-21
,1955-05-22
,1955-05-23
,1955-05-24
,1955-05-25
,1955-05-26
,1955-05-27
,1955-05-28
,1955-05-29
,1955-05-30
,1955-05-31
,1955-06-01
,1955-06-02
,1955-06-03
,1955-06-04
,1955-06-05
,1955-06-06
,1955-06-07
,1955-06-08
,1955-06-09
,1955-06-10
,1955-06-11
,1955-06-12
,1955-06-13
,1955-06-14
,1955-06-15
,1955-06-16
,1955-06-17
,1955-06-18
,1955-06-19
,1955-06-20
,1955-06-21
,1955-06-22
,1955-06-23
,1955-06-24
,1955-06-25
,1955-06-26
,1955-06-27
,1955-06-28
,1955-06-29
,1955-06-30
,1955-07-01
,1955-07-02
,1955-07-03
,1955-07-04
,1955-07-05
,1955-07-06
,1955-07-07
,1955-07-08
,1955-07-09
,1955-07-10
,1955-07-11
,1955-07-12
,1955-07-13
,1955-07-14
,1955-07-15
,1955-07-16
,1955-07-17
,1955-07-18
,1955-07-19
,1955-07-20
,1955-07-21
,1955-07-22
,1955-07-23
,1955-07-24
,1955-07-25
,1955-07-26
,1955-07-27
,1955-07-28
,1955-07-29
,1955-07-30
,1955-07-31
,1955-08-01
,1955-08-02
,1955-08-03
,1955-08-04
,1955-08-05
,1955-08-06
,1955-08-07
,1955-08-08
,1955-08-09
,1955-08-10
,1955-08-11
,1955-08-12
,1955-08-13
,1955-08-14
,1955-08-15
,1955-08-16
,1955-08-17
,1955-08-18
,1955-08-19
,1955-08-20
,1955-08-21
,1955-08-22
,1955-08-23
,1955-08-24
,1955-08-25
,1955-08-26
,1955-08-27
,1955-08-28
,1955-08-29
,1955-08-30
,1955-08-31
,1955-09-01
,1955-09-02
,1955-09-03
,1955-09-04
,1955-09-05
,1955-09-06
,1955-09-07
,1955-09-08
,1955-09-09
,1955-09-10
,1955-09-11
,1955-09-12
,1955-09-13
,1955-09-14
,1955-09-15
,1955-09-16
,1955-09-17
,1955-09-18
,1955-09-19
,1955-09-20
,1955-09-21
,1955-09-22
,1955-09-23
,1955-09-24
,1955-09-25
,1955-09-26
,1955-09-27
,1955-09-28
,1955-09-29
,1955-09-30
,1955-10-01
,1955-10-02
,1955-10-03
,1955-10-04
,1955-10-05
,1955-10-06
,1955-10-07
,1955-10-08
,1955-10-09
,1955-10-10
,1955-10-11
,1955-10-12
,1955-10-13
,1955-10-14
,1955-10-15
,1955-10-16
,1955-10-17
,1955-10-18
,1955-10-19
,1955-10-20
,1955-10-21
,1955-10-22
,1955-10-23
,1955-10-24
,1955-10-25
,1955-10-26
,1955-10-27
,1955-10-28
,1955-10-29
,1955-10-30
,1955-10-31
,1955-11-01
,1955-11-02
,1955-11-03
,1955-11-04
,1955-11-05
,1955-11-06
,1955-11-07
,1955-11-08
,1955-11-09
,1955-11-10
,1955-11-11
,1955-11-12
,1955-11-13
,1955-11-14
,1955-11-15
,1955-11-16
,1955-11-17
,1955-11-18
,1955-11-19
,1955-11-20
,1955-11-21
,1955-11-22
,1955-11-23
,1955-11-24
,1955-11-25
,1955-11-26
,1955-11-27
,1955-11-28
,1955-11-29
,1955-11-30
,1955-12-01
,1955-12-02
,1955-12-03
,1955-12-04
,1955-12-05
,1955-12-06
,1955-12-07
,1955-12-08
,1955-12-09
,1955-12-10
,1955-12-11
,1955-12-12
,1955-12-13
,1955-12-14
,1955-12-15
,1955-12-16
,1955-12-17
,1955-12-18
,1955-12-19
,1955-12-20
,1955-12-21
,1955-12-22
,1955-12-23
,1955-12-24
,1955-12-25
,1955-12-26
,1955-12-27
,1955-12-28
,1955-12-29
,1955-12-30
,1955-12-31
,1956-01-01
,1956-01-02
,1956-01-03
,1956-01-04
,1956-01-05
,1956-01-06
,1956-01-07
,1956-01-08
,1956-01-09
,1956-01-10
,1956-01-11
,1956-01-12
,1956-01-13
,1956-01-14
,1956-01-15
,1956-01-16
,1956-01-17
,1956-01-18
,1956-01-19
,1956-01-20
,1956-01-21
,1956-01-22
,1956-01-23
,1956-01-24
,1956-01-25
,1956-01-26
,1956-01-27
,1956-01-28
,1956-01-29
,1956-01-30
,1956-01-31
,1956-02-01
,1956-02-02
,1956-02-03
,1956-02-04
,1956-02-05
,1956-02-06
,1956-02-07
,1956-02-08
,1956-02-09
,1956-02-10
,1956-02-11
,1956-02-12
,1956-02-13
,1956-02-14
,1956-02-15
,1956-02-16
,1956-02-17
,1956-02-18
,1956-02-19
,1956-02-20
,1956-02-21
,1956-02-22
,1956-02-23
,1956-02-24
,1956-02-25
,1956-02-26
,1956-02-27
,1956-02-28
,1956-02-29
,1956-03-01
,1956-03-02
,1956-03-03
,1956-03-04
,1956-03-05
,1956-03-06
,1956-03-07
,1956-03-08
,1956-03-09
,1956-03-10
,1956-03-11
,1956-03-12
,1956-03-13
,1956-03-14
,1956-03-15
,1956-03-16
,1956-03-17
,1956-03-18
,1956-03-19
,1956-03-20
,1956-03-21
,1956-03-22
,1956-03-23
,1956-03-24
,1956-03-25
,1956-03-26
,1956-03-27
,1956-03-28
,1956-03-29
,1956-03-30
,1956-03-31
,1956-04-01
,1956-04-02
,1956-04-03
,1956-04-04
,1956-04-05
,1956-04-06
,1956-04-07
,1956-04-08
,1956-04-09
,1956-04-10
,1956-04-11
,1956-04-12
,1956-04-13
,1956-04-14
,1956-04-15
,1956-04-16
,1956-04-17
,1956-04-18
,1956-04-19
,1956-04-20
,1956-04-21
,1956-04-22
,1956-04-23
,1956-04-24
,1956-04-25
,1956-04-26
,1956-04-27
,1956-04-28
,1956-04-29
,1956-04-30
,1956-05-01
,1956-05-02
,1956-05-03
,1956-05-04
,1956-05-05
,1956-05-06
,1956-05-07
,1956-05-08
,1956-05-09
,1956-05-10
,1956-05-11
,1956-05-12
,1956-05-13
,1956-05-14
,1956-05-15
,1956-05-16
,1956-05-17
,1956-05-18
,1956-05-19
,1956-05-20
,1956-05-21
,1956-05-22
,1956-05-23
,1956-05-24
,1956-05-25
,1956-05-26
,1956-05-27
,1956-05-28
,1956-05-29
,1956-05-30
,1956-05-31
,1956-06-01
,1956-06-02
,1956-06-03
,1956-06-04
,1956-06-05
,1956-06-06
,1956-06-07
,1956-06-08
,1956-06-09
,1956-06-10
,1956-06-11
,1956-06-12
,1956-06-13
,1956-06-14
,1956-06-15
,1956-06-16
,1956-06-17
,1956-06-18
,1956-06-19
,1956-06-20
,1956-06-21
,1956-06-22
,1956-06-23
,1956-06-24
,1956-06-25
,1956-06-26
,1956-06-27
,1956-06-28
,1956-06-29
,1956-06-30
,1956-07-01
,1956-07-02
,1956-07-03
,1956-07-04
,1956-07-05
,1956-07-06
,1956-07-07
,1956-07-08
,1956-07-09
,1956-07-10
,1956-07-11
,1956-07-12
,1956-07-13
,1956-07-14
,1956-07-15
,1956-07-16
,1956-07-17
,1956-07-18
,1956-07-19
,1956-07-20
,1956-07-21
,1956-07-22
,1956-07-23
,1956-07-24
,1956-07-25
,1956-07-26
,1956-07-27
,1956-07-28
,1956-07-29
,1956-07-30
,1956-07-31
,1956-08-01
,1956-08-02
,1956-08-03
,1956-08-04
,1956-08-05
,1956-08-06
,1956-08-07
,1956-08-08
,1956-08-09
,1956-08-10
,1956-08-11
,1956-08-12
,1956-08-13
,1956-08-14
,1956-08-15
,1956-08-16
,1956-08-17
,1956-08-18
,1956-08-19
,1956-08-20
,1956-08-21
,1956-08-22
,1956-08-23
,1956-08-24
,1956-08-25
,1956-08-26
,1956-08-27
,1956-08-28
,1956-08-29
,1956-08-30
,1956-08-31
,1956-09-01
,1956-09-02
,1956-09-03
,1956-09-04
,1956-09-05
,1956-09-06
,1956-09-07
,1956-09-08
,1956-09-09
,1956-09-10
,1956-09-11
,1956-09-12
,1956-09-13
,1956-09-14
,1956-09-15
,1956-09-16
,1956-09-17
,1956-09-18
,1956-09-19
,1956-09-20
,1956-09-21
,1956-09-22
,1956-09-23
,1956-09-24
,1956-09-25
,1956-09-26
,1956-09-27
,1956-09-28
,1956-09-29
,1956-09-30
,1956-10-01
,1956-10-02
,1956-10-03
,1956-10-04
,1956-10-05
,1956-10-06
,1956-10-07
,1956-10-08
,1956-10-09
,1956-10-10
,1956-10-11
,1956-10-12
,1956-10-13
,1956-10-14
,1956-10-15
,1956-10-16
,1956-10-17
,1956-10-18
,1956-10-19
,1956-10-20
,1956-10-21
,1956-10-22
,1956-10-23
,1956-10-24
,1956-10-25
,1956-10-26
,1956-10-27
,1956-10-28
,1956-10-29
,1956-10-30
,1956-10-31
,1956-11-01
,1956-11-02
,1956-11-03
,1956-11-04
,1956-11-05
,1956-11-06
,1956-11-07
,1956-11-08
,1956-11-09
,1956-11-10
,1956-11-11
,1956-11-12
,1956-11-13
,1956-11-14
,1956-11-15
,1956-11-16
,1956-11-17
,1956-11-18
,1956-11-19
,1956-11-20
,1956-11-21
,1956-11-22
,1956-11-23
,1956-11-24
,1956-11-25
,1956-11-26
,1956-11-27
,1956-11-28
,1956-11-29
,1956-11-30
,1956-12-01
,1956-12-02
,1956-12-03
,1956-12-04
,1956-12-05
,1956-12-06
,1956-12-07
,1956-12-08
,1956-12-09
,1956-12-10
,1956-12-11
,1956-12-12
,1956-12-13
,1956-12-14
,1956-12-15
,1956-12-16
,1956-12-17
,1956-12-18
,1956-12-19
,1956-12-20
,1956-12-21
,1956-12-22
,1956-12-23
,1956-12-24
,1956-12-25
,1956-12-26
,1956-12-27
,1956-12-28
,1956-12-29
,1956-12-30
,1956-12-31
,1957-01-01
,1957-01-02
,1957-01-03
,1957-01-04
,1957-01-05
,1957-01-06
,1957-01-07
,1957-01-08
,1957-01-09
,1957-01-10
,1957-01-11
,1957-01-12
,1957-01-13
,1957-01-14
,1957-01-15
,1957-01-16
,1957-01-17
,1957-01-18
,1957-01-19
,1957-01-20
,1957-01-21
,1957-01-22
,1957-01-23
,1957-01-24
,1957-01-25
,1957-01-26
,1957-01-27
,1957-01-28
,1957-01-29
,1957-01-30
,1957-01-31
,1957-02-01
,1957-02-02
,1957-02-03
,1957-02-04
,1957-02-05
,1957-02-06
,1957-02-07
,1957-02-08
,1957-02-09
,1957-02-10
,1957-02-11
,1957-02-12
,1957-02-13
,1957-02-14
,1957-02-15
,1957-02-16
,1957-02-17
,1957-02-18
,1957-02-19
,1957-02-20
,1957-02-21
,1957-02-22
,1957-02-23
,1957-02-24
,1957-02-25
,1957-02-26
,1957-02-27
,1957-02-28
,1957-03-01
,1957-03-02
,1957-03-03
,1957-03-04
,1957-03-05
,1957-03-06
,1957-03-07
,1957-03-08
,1957-03-09
,1957-03-10
,1957-03-11
,1957-03-12
,1957-03-13
,1957-03-14
,1957-03-15
,1957-03-16
,1957-03-17
,1957-03-18
,1957-03-19
,1957-03-20
,1957-03-21
,1957-03-22
,1957-03-23
,1957-03-24
,1957-03-25
,1957-03-26
,1957-03-27
,1957-03-28
,1957-03-29
,1957-03-30
,1957-03-31
,1957-04-01
,1957-04-02
,1957-04-03
,1957-04-04
,1957-04-05
,1957-04-06
,1957-04-07
,1957-04-08
,1957-04-09
,1957-04-10
,1957-04-11
,1957-04-12
,1957-04-13
,1957-04-14
,1957-04-15
,1957-04-16
,1957-04-17
,1957-04-18
,1957-04-19
,1957-04-20
,1957-04-21
,1957-04-22
,1957-04-23
,1957-04-24
,1957-04-25
,1957-04-26
,1957-04-27
,1957-04-28
,1957-04-29
,1957-04-30
,1957-05-01
,1957-05-02
,1957-05-03
,1957-05-04
,1957-05-05
,1957-05-06
,1957-05-07
,1957-05-08
,1957-05-09
,1957-05-10
,1957-05-11
,1957-05-12
,1957-05-13
,1957-05-14
,1957-05-15
,1957-05-16
,1957-05-17
,1957-05-18
,1957-05-19
,1957-05-20
,1957-05-21
,1957-05-22
,1957-05-23
,1957-05-24
,1957-05-25
,1957-05-26
,1957-05-27
,1957-05-28
,1957-05-29
,1957-05-30
,1957-05-31
,1957-06-01
,1957-06-02
,1957-06-03
,1957-06-04
,1957-06-05
,1957-06-06
,1957-06-07
,1957-06-08
,1957-06-09
,1957-06-10
,1957-06-11
,1957-06-12
,1957-06-13
,1957-06-14
,1957-06-15
,1957-06-16
,1957-06-17
,1957-06-18
,1957-06-19
,1957-06-20
,1957-06-21
,1957-06-22
,1957-06-23
,1957-06-24
,1957-06-25
,1957-06-26
,1957-06-27
,1957-06-28
,1957-06-29
,1957-06-30
,1957-07-01
,1957-07-02
,1957-07-03
,1957-07-04
,1957-07-05
,1957-07-06
,1957-07-07
,1957-07-08
,1957-07-09
,1957-07-10
,1957-07-11
,1957-07-12
,1957-07-13
,1957-07-14
,1957-07-15
,1957-07-16
,1957-07-17
,1957-07-18
,1957-07-19
,1957-07-20
,1957-07-21
,1957-07-22
,1957-07-23
,1957-07-24
,1957-07-25
,1957-07-26
,1957-07-27
,1957-07-28
,1957-07-29
,1957-07-30
,1957-07-31
,1957-08-01
,1957-08-02
,1957-08-03
,1957-08-04
,1957-08-05
,1957-08-06
,1957-08-07
,1957-08-08
,1957-08-09
,1957-08-10
,1957-08-11
,1957-08-12
,1957-08-13
,1957-08-14
,1957-08-15
,1957-08-16
,1957-08-17
,1957-08-18
,1957-08-19
,1957-08-20
,1957-08-21
,1957-08-22
,1957-08-23
,1957-08-24
,1957-08-25
,1957-08-26
,1957-08-27
,1957-08-28
,1957-08-29
,1957-08-30
,1957-08-31
,1957-09-01
,1957-09-02
,1957-09-03
,1957-09-04
,1957-09-05
,1957-09-06
,1957-09-07
,1957-09-08
,1957-09-09
,1957-09-10
,1957-09-11
,1957-09-12
,1957-09-13
,1957-09-14
,1957-09-15
,1957-09-16
,1957-09-17
,1957-09-18
,1957-09-19
,1957-09-20
,1957-09-21
,1957-09-22
,1957-09-23
,1957-09-24
,1957-09-25
,1957-09-26
,1957-09-27
,1957-09-28
,1957-09-29
,1957-09-30
,1957-10-01
,1957-10-02
,1957-10-03
,1957-10-04
,1957-10-05
,1957-10-06
,1957-10-07
,1957-10-08
,1957-10-09
,1957-10-10
,1957-10-11
,1957-10-12
,1957-10-13
,1957-10-14
,1957-10-15
,1957-10-16
,1957-10-17
,1957-10-18
,1957-10-19
,1957-10-20
,1957-10-21
,1957-10-22
,1957-10-23
,1957-10-24
,1957-10-25
,1957-10-26
,1957-10-27
,1957-10-28
,1957-10-29
,1957-10-30
,1957-10-31
,1957-11-01
,1957-11-02
,1957-11-03
,1957-11-04
,1957-11-05
,1957-11-06
,1957-11-07
,1957-11-08
,1957-11-09
,1957-11-10
,1957-11-11
,1957-11-12
,1957-11-13
,1957-11-14
,1957-11-15
,1957-11-16
,1957-11-17
,1957-11-18
,1957-11-19
,1957-11-20
,1957-11-21
,1957-11-22
,1957-11-23
,1957-11-24
,1957-11-25
,1957-11-26
,1957-11-27
,1957-11-28
,1957-11-29
,1957-11-30
,1957-12-01
,1957-12-02
,1957-12-03
,1957-12-04
,1957-12-05
,1957-12-06
,1957-12-07
,1957-12-08
,1957-12-09
,1957-12-10
,1957-12-11
,1957-12-12
,1957-12-13
,1957-12-14
,1957-12-15
,1957-12-16
,1957-12-17
,1957-12-18
,1957-12-19
,1957-12-20
,1957-12-21
,1957-12-22
,1957-12-23
,1957-12-24
,1957-12-25
,1957-12-26
,1957-12-27
,1957-12-28
,1957-12-29
,1957-12-30
,1957-12-31
,1958-01-01
,1958-01-02
,1958-01-03
,1958-01-04
,1958-01-05
,1958-01-06
,1958-01-07
,1958-01-08
,1958-01-09
,1958-01-10
,1958-01-11
,1958-01-12
,1958-01-13
,1958-01-14
,1958-01-15
,1958-01-16
,1958-01-17
,1958-01-18
,1958-01-19
,1958-01-20
,1958-01-21
,1958-01-22
,1958-01-23
,1958-01-24
,1958-01-25
,1958-01-26
,1958-01-27
,1958-01-28
,1958-01-29
,1958-01-30
,1958-01-31
1015.4097572698872,1958-02-01
1015.48666186013,1958-02-02
1015.5635664503727,1958-02-03
1015.6404710406152,1958-02-04
1015.717375630858,1958-02-05
1015.7942802211008,1958-02-06
1015.8711848113436,1958-02-07
1015.9480894015862,1958-02-08
1016.0249939918289,1958-02-09
1016.1018985820716,1958-02-10
1016.1788031723146,1958-02-11
1016.2557077625571,1958-02-12
1016.3326123528,1958-02-13
1016.4095169430426,1958-02-14
1016.4864215332854,1958-02-15
1016.5633261235281,1958-02-16
1016.6402307137707,1958-02-17
1016.7171353040136,1958-02-18
1016.7940398942562,1958-02-19
1016.8709444844991,1958-02-20
1016.947849074742,1958-02-21
1017.0247536649845,1958-02-22
1017.1016582552273,1958-02-23
1017.17856284547,1958-02-24
1017.2554674357126,1958-02-25
1017.3323720259552,1958-02-26
1017.4092766161981,1958-02-27
1017.486181206441,1958-02-28
1017.4399835603182,1958-03-01
1017.4020016146187,1958-03-02
1017.3714377826757,1958-03-03
1017.3475944821125,1958-03-04
1017.3298589375919,1958-03-05
1017.3176906731767,1958-03-06
1017.3106111548732,1958-03-07
1017.3081951641221,1958-03-08
1017.3100635738967,1958-03-09
1017.3158772683621,1958-03-10
1017.3253320003254,1958-03-11
1017.3381540219624,1958-03-12
1017.3540963564786,1958-03-13
1017.3729356036365,1958-03-14
1017.3944691920382,1958-03-15
1017.4185130069349,1958-03-16
1017.4448993350165,1958-03-17
1017.4734750778432,1958-03-18
1017.5041001938281,1958-03-19
1017.536646335367,1958-03-20
1017.570995653188,1958-03-21
1017.6070397444566,1958-03-22
1017.6446787248742,1958-03-23
1017.6838204080432,1958-03-24
1017.7243795779051,1958-03-25
1017.7662773421677,1958-03-26
1017.8094405563907,1958-03-27
1017.8538013098871,1958-03-28
1017.8992964658313,1958-03-29
1017.9458672490243,1958-03-30
1017.9934588756491,1958-03-31
1017.9826002691276,1958-04-01
1017.97461585644,1958-04-02
1017.9693658803773,1958-04-03
1017.9667195001074,1958-04-04
1017.9665540912678,1958-04-05
1017.968754610967,1958-04-06
1017.9732130207823,1958-04-07
1017.9798277616602,1958-04-08
1017.9885032753609,1958-04-09
1017.9991495676969,1958-04-10
1018.0116818093724,1958-04-11
1018.0260199706987,1958-04-12
1018.0420884868796,1958-04-13
1018.0598159509206,1958-04-14
1018.0791348315411,1958-04-15
1018.0999812137458,1958-04-16
1018.1222945599575,1958-04-17
1018.146017489838,1958-04-18
1018.1710955771106,1958-04-19
1018.1974771618746,1958-04-20
1018.225113177049,1958-04-21
1018.2539569877215,1958-04-22
1018.2839642422936,1958-04-23
1018.3150927344283,1958-04-24
1018.3473022748938,1958-04-25
1018.3805545724848,1958-04-26
1018.4148131232828,1958-04-27
1018.4500431075778,1958-04-28
1018.486211293846,1958-04-29
1018.5232859492185,1958-04-30
1018.5120937875145,1958-05-01
1018.5026226940922,1958-05-02
1018.4948161718781,1958-05-03
1018.4886201698531,1958-05-04
1018.4839829520915,1958-05-05
1018.4808549751264,1958-05-06
1018.4791887730271,1958-05-07
1018.4789388496309,1958-05-08
1018.4800615774134,1958-05-09
1018.482515102527,1958-05-10
1018.4862592555725,1958-05-11
1018.4912554677015,1958-05-12
1018.4974666916868,1958-05-13
1018.5048573276148,1958-05-14
1018.5133931528932,1958-05-15
1018.5230412562788,1958-05-16
1018.5337699756644,1958-05-17
1018.5455488393717,1958-05-18
1018.5583485107255,1958-05-19
1018.5721407356957,1958-05-20
1018.586898293411,1958-05-21
1018.6025949493625,1958-05-22
1018.6192054111297,1958-05-23
1018.6367052864657,1958-05-24
1018.655071043606,1958-05-25
1018.6742799736539,1958-05-26
1018.6943101549257,1958-05-27
1018.7151404191319,1958-05-28
1018.7367503192887,1958-05-29
1018.7591200992521,1958-05-30
1018.7822306647881,1958-05-31
1018.8060635560807,1958-06-01
1018.830600921601,1958-06-02
1018.855825493256,1958-06-03
1018.8817205627475,1958-06-04
1018.9082699590692,1958-06-05
1018.9354580270815,1958-06-06
1018.963269607105,1958-06-07
1018.9916900154726,1958-06-08
1019.0207050259922,1958-06-09
1019.0503008522674,1958-06-10
1019.0804641308343,1958-06-11
1019.1111819050649,1958-06-12
1019.1424416098043,1958-06-13
1019.1742310566941,1958-06-14
1019.2065384201553,1958-06-15
1019.2393522239896,1958-06-16
1019.2726613285716,1958-06-17
1019.3064549185999,1958-06-18
1019.3407224913797,1958-06-19
1019.3754538456076,1958-06-20
1019.4106390706396,1958-06-21
1019.4462685362106,1958-06-22
1019.4823328825912,1958-06-23
1019.5188230111506,1958-06-24
1019.5557300753183,1958-06-25
1019.5930454719143,1958-06-26
1019.6307608328348,1958-06-27
1019.6688680170803,1958-06-28
1019.707359103101,1958-06-29
1019.7462263814522,1958-06-30
1019.7619177892426,1958-07-01
1019.7782808756414,1958-07-02
1019.7953023726583,1958-07-03
1019.8129693594694,1958-07-04
1019.8312692511357,1958-07-05
1019.8501897877593,1958-07-06
1019.8697190240572,1958-07-07
1019.8898453193325,1958-07-08
1019.9105573278285,1958-07-09
1019.9318439894478,1958-07-10
1019.9536945208147,1958-07-11
1019.9760984066784,1958-07-12
1019.999045391628,1958-07-13
1020.0225254721182,1958-07-14
1020.0465288887823,1958-07-15
1020.0710461190282,1958-07-16
1020.0960678699012,1958-07-17
1020.121585071203,1958-07-18
1020.147588868857,1958-07-19
1020.1740706185099,1958-07-20
1020.2010218793573,1958-07-21
1020.2284344081895,1958-07-22
1020.2563001536411,1958-07-23
1020.2846112506445,1958-07-24
1020.3133600150704,1958-07-25
1020.3425389385555,1958-07-26
1020.3721406835059,1958-07-27
1020.4021580782684,1958-07-28
1020.4325841124671,1958-07-29
1020.4634119324944,1958-07-30
1020.4946348371532,1958-07-31
1020.4971843029576,1958-08-01
1020.5003311095181,1958-08-02
1020.5040654241582,1958-08-03
1020.5083776288275,1958-08-04
1020.5132583142788,1958-08-05
1020.5186982744314,1958-08-06
1020.5246885009168,1958-08-07
1020.5312201778003,1958-08-08
1020.5382846764691,1958-08-09
1020.5458735506842,1958-08-10
1020.5539785317866,1958-08-11
1020.5625915240546,1958-08-12
1020.5717046002075,1958-08-13
1020.581309997045,1958-08-14
1020.5914001112275,1958-08-15
1020.6019674951781,1958-08-16
1020.6130048531178,1958-08-17
1020.6245050372158,1958-08-18
1020.6364610438579,1958-08-19
1020.6488660100298,1958-08-20
1020.6617132098029,1958-08-21
1020.6749960509324,1958-08-22
1020.6887080715491,1958-08-23
1020.7028429369541,1958-08-24
1020.7173944365056,1958-08-25
1020.7323564805961,1958-08-26
1020.7477230977183,1958-08-27
1020.7634884316169,1958-08-28
1020.7796467385202,1958-08-29
1020.7961923844528,1958-08-30
1020.8131198426253,1958-08-31
1020.8304236908956,1958-09-01
1020.8480986093067,1958-09-02
1020.8661393776863,1958-09-03
1020.8845408733233,1958-09-04
1020.9032980687,1958-09-05
1020.922406029293,1958-09-06
1020.9418599114327,1958-09-07
1020.9616549602208,1958-09-08
1020.9817865075075,1958-09-09
1021.0022499699211,1958-09-10
1021.0230408469523,1958-09-11
1021.0441547190911,1958-09-12
1021.0655872460108,1958-09-13
1021.0873341648045,1958-09-14
1021.1093912882643,1958-09-15
1021.1317545032107,1958-09-16
1021.1544197688631,1958-09-17
1021.1773831152532,1958-09-18
1021.20064064168,1958-09-19
1021.2241885152087,1958-09-20
1021.2480229692012,1958-09-21
1021.2721403018933,1958-09-22
1021.2965368749997,1958-09-23
1021.3212091123623,1958-09-24
1021.3461534986293,1958-09-25
1021.3713665779654,1958-09-26
1021.3968449528024,1958-09-27
1021.4225852826121,1958-09-28
1021.448584282716,1958-09-29
1021.4748387231233,1958-09-30
1021.4867450422643,1958-10-01
1021.4990206907712,1958-10-02
1021.5116610982285,1958-10-03
1021.5246617693216,1958-10-04
1021.5380182823019,1958-10-05
1021.5517262874869,1958-10-06
1021.5657815057989,1958-10-07
1021.5801797273364,1958-10-08
1021.5949168099843,1958-10-09
1021.6099886780538,1958-10-10
1021.6253913209553,1958-10-11
1021.6411207919048,1958-10-12
1021.657173206661,1958-10-13
1021.6735447422889,1958-10-14
1021.6902316359576,1958-10-15
1021.7072301837611,1958-10-16
1021.7245367395717,1958-10-17
1021.7421477139173,1958-10-18
1021.7600595728835,1958-10-19
1021.7782688370455,1958-10-20
1021.7967720804187,1958-10-21
1021.8155659294406,1958-10-22
1021.8346470619679,1958-10-23
1021.8540122063038,1958-10-24
1021.873658140242,1958-10-25
1021.8935816901355,1958-10-26
1021.913779729985,1958-10-27
1021.9342491805482,1958-10-28
1021.9549870084683,1958-10-29
