Date,GDPCTOT% Index_ratio_annual
1952-11-19,3.5721393816902465
1952-11-20,3.61243356538663
1952-11-21,3.6527277490830152
1952-11-22,3.6930219327794
1952-11-23,3.7333161164757835
1952-11-24,3.7736103001721686
1952-11-25,3.8139044838685523
1952-11-26,3.8541986675649373
1952-11-27,3.8944928512613215
1952-11-28,3.934787034957706
1952-11-29,3.9750812186540907
1952-11-30,4.015375402350474
1952-12-01,4.05566958604686
1952-12-02,4.095963769743244
1952-12-03,4.136257953439628
1952-12-04,4.176552137136013
1952-12-05,4.2168463208323965
1952-12-06,4.257140504528782
1952-12-07,4.297434688225166
1952-12-08,4.33772887192155
1952-12-09,4.378023055617936
1952-12-10,4.4183172393143195
1952-12-11,4.458611423010704
1952-12-12,4.498905606707089
1952-12-13,4.539199790403472
1952-12-14,4.579493974099858
1952-12-15,4.619788157796242
1952-12-16,4.660082341492627
1952-12-17,4.700376525189011
1952-12-18,4.740670708885395
1952-12-19,4.780964892581781
1952-12-20,4.821259076278165
1952-12-21,4.861553259974549
1952-12-22,4.901847443670933
1952-12-23,4.942141627367318
1952-12-24,4.982435811063704
1952-12-25,5.022729994760088
1952-12-26,5.063024178456471
1952-12-27,5.103318362152856
1952-12-28,5.1436125458492405
1952-12-29,5.183906729545625
1952-12-30,5.224200913242009
1952-12-31,5.2644950969383935
1953-01-01,5.260565910622053
1953-01-02,5.256636724305713
1953-01-03,5.25270753798937
1953-01-04,5.24877835167303
1953-01-05,5.244849165356689
1953-01-06,5.240919979040347
1953-01-07,5.236990792724006
1953-01-08,5.233061606407666
1953-01-09,5.229132420091324
1953-01-10,5.225203233774984
1953-01-11,5.221274047458642
1953-01-12,5.2173448611423
1953-01-13,5.21341567482596
1953-01-14,5.2094864885096195
1953-01-15,5.205557302193277
1953-01-16,5.201628115876937
1953-01-17,5.1976989295605955
1953-01-18,5.193769743244255
1953-01-19,5.189840556927914
1953-01-20,5.1859113706115725
1953-01-21,5.181982184295231
1953-01-22,5.178052997978891
1953-01-23,5.174123811662549
1953-01-24,5.170194625346209
1953-01-25,5.166265439029868
1953-01-26,5.162336252713527
1953-01-27,5.158407066397185
1953-01-28,5.154477880080844
1953-01-29,5.150548693764502
1953-01-30,5.146619507448162
1953-01-31,5.142690321131822
1953-02-01,5.138761134815479
1953-02-02,5.134831948499139
1953-02-03,5.130902762182798
1953-02-04,5.126973575866456
1953-02-05,5.123044389550117
1953-02-06,5.119115203233774
1953-02-07,5.115186016917434
1953-02-08,5.111256830601093
1953-02-09,5.107327644284751
1953-02-10,5.103398457968411
1953-02-11,5.09946927165207
1953-02-12,5.095540085335728
1953-02-13,5.091610899019388
1953-02-14,5.087681712703047
1953-02-15,5.083752526386706
1953-02-16,5.079823340070365
1953-02-17,5.075894153754023
1953-02-18,5.071964967437682
1953-02-19,5.068035781121342
1953-02-20,5.064106594805001
1953-02-21,5.060177408488659
1953-02-22,5.056248222172318
1953-02-23,5.0523190358559775
1953-02-24,5.048389849539636
1953-02-25,5.044460663223296
1953-02-26,5.0405314769069545
1953-02-27,5.036602290590613
1953-02-28,5.032673104274273
1953-03-01,5.031466427127779
1953-03-02,5.027734860393743
1953-03-03,5.024003293659705
1953-03-04,5.020271726925668
1953-03-05,5.016540160191632
1953-03-06,5.012808593457596
1953-03-07,5.009077026723559
1953-03-08,5.005345459989522
1953-03-09,5.0016138932554846
1953-03-10,4.997882326521448
1953-03-11,4.994150759787411
1953-03-12,4.9904191930533734
1953-03-13,4.9866876263193385
1953-03-14,4.982956059585302
1953-03-15,4.979224492851262
1953-03-16,4.975492926117227
1953-03-17,4.97176135938319
1953-03-18,4.968029792649153
1953-03-19,4.964298225915116
1953-03-20,4.960566659181079
1953-03-21,4.956835092447042
1953-03-22,4.953103525713004
1953-03-23,4.9493719589789675
1953-03-24,4.945640392244932
1953-03-25,4.941908825510895
1953-03-26,4.938177258776857
1953-03-27,4.93444569204282
1953-03-28,4.930714125308783
1953-03-29,4.926982558574746
1953-03-30,4.9232509918407095
1953-03-31,4.919519425106672
1953-04-01,4.9550677445916635
1953-04-02,4.990616064076654
1953-04-03,5.026164383561646
1953-04-04,5.061712703046635
1953-04-05,5.097261022531627
1953-04-06,5.132809342016619
1953-04-07,5.16835766150161
1953-04-08,5.203905980986602
1953-04-09,5.239454300471592
1953-04-10,5.275002619956584
1953-04-11,5.310550939441575
1953-04-12,5.346099258926568
1953-04-13,5.381647578411558
1953-04-14,5.41719589789655
1953-04-15,5.452744217381541
1953-04-16,5.488292536866532
1953-04-17,5.523840856351524
1953-04-18,5.559389175836516
1953-04-19,5.594937495321508
1953-04-20,5.630485814806499
1953-04-21,5.66603413429149
1953-04-22,5.70158245377648
1953-04-23,5.737130773261473
1953-04-24,5.772679092746465
1953-04-25,5.8082274122314566
1953-04-26,5.8437757317164465
1953-04-27,5.879324051201439
1953-04-28,5.914872370686429
1953-04-29,5.950420690171421
1953-04-30,5.985969009656413
1953-05-01,6.021517329141403
1953-05-02,6.057065648626393
1953-05-03,6.092613968111387
1953-05-04,6.1281622875963775
1953-05-05,6.163710607081368
1953-05-06,6.19925892656636
1953-05-07,6.234807246051351
1953-05-08,6.270355565536343
1953-05-09,6.305903885021333
1953-05-10,6.341452204506325
1953-05-11,6.377000523991317
1953-05-12,6.4125488434763085
1953-05-13,6.448097162961299
1953-05-14,6.483645482446291
1953-05-15,6.519193801931282
1953-05-16,6.5547421214162735
1953-05-17,6.5902904409012635
1953-05-18,6.625838760386255
1953-05-19,6.661387079871248
1953-05-20,6.6969353993562395
1953-05-21,6.73248371884123
1953-05-22,6.768032038326221
1953-05-23,6.803580357811213
1953-05-24,6.8391286772962046
1953-05-25,6.8746769967811945
1953-05-26,6.910225316266188
1953-05-27,6.945773635751178
1953-05-28,6.98132195523617
1953-05-29,7.016870274721161
1953-05-30,7.052418594206152
1953-05-31,7.087966913691145
1953-06-01,7.123515233176135
1953-06-02,7.159063552661126
1953-06-03,7.194611872146118
1953-06-04,7.23016019163111
1953-06-05,7.265708511116101
1953-06-06,7.301256830601092
1953-06-07,7.336805150086083
1953-06-08,7.372353469571075
1953-06-09,7.407901789056067
1953-06-10,7.443450108541057
1953-06-11,7.478998428026049
1953-06-12,7.514546747511042
1953-06-13,7.5500950669960325
1953-06-14,7.585643386481024
1953-06-15,7.621191705966015
1953-06-16,7.656740025451006
1953-06-17,7.692288344935998
1953-06-18,7.727836664420989
1953-06-19,7.76338498390598
1953-06-20,7.798933303390972
1953-06-21,7.8344816228759635
1953-06-22,7.870029942360954
1953-06-23,7.905578261845946
1953-06-24,7.941126581330937
1953-06-25,7.976674900815929
1953-06-26,8.01222322030092
1953-06-27,8.047771539785913
1953-06-28,8.083319859270903
1953-06-29,8.118868178755895
1953-06-30,8.154416498240886
1953-07-01,8.086887491578711
1953-07-02,8.019358484916534
1953-07-03,7.951829478254361
1953-07-04,7.8843004715921845
1953-07-05,7.816771464930011
1953-07-06,7.749242458267835
1953-07-07,7.681713451605658
1953-07-08,7.614184444943483
1953-07-09,7.5466554382813085
1953-07-10,7.479126431619133
1953-07-11,7.411597424956959
1953-07-12,7.344068418294783
1953-07-13,7.276539411632607
1953-07-14,7.209010404970432
1953-07-15,7.141481398308257
1953-07-16,7.073952391646083
1953-07-17,7.006423384983908
1953-07-18,6.938894378321731
1953-07-19,6.8713653716595555
1953-07-20,6.803836364997381
1953-07-21,6.736307358335205
1953-07-22,6.668778351673031
1953-07-23,6.601249345010853
1953-07-24,6.5337203383486795
1953-07-25,6.466191331686503
1953-07-26,6.398662325024328
1953-07-27,6.331133318362154
1953-07-28,6.263604311699978
1953-07-29,6.196075305037802
1953-07-30,6.1285462983756265
1953-07-31,6.061017291713452
1953-08-01,5.993488285051276
1953-08-02,5.925959278389101
1953-08-03,5.858430271726925
1953-08-04,5.7909012650647504
1953-08-05,5.723372258402575
1953-08-06,5.655843251740398
1953-08-07,5.588314245078225
1953-08-08,5.520785238416049
1953-08-09,5.453256231753874
1953-08-10,5.385727225091699
1953-08-11,5.318198218429521
1953-08-12,5.250669211767346
1953-08-13,5.183140205105172
1953-08-14,5.115611198442997
1953-08-15,5.048082191780822
1953-08-16,4.980553185118644
1953-08-17,4.91302417845647
1953-08-18,4.845495171794295
1953-08-19,4.777966165132121
1953-08-20,4.710437158469945
1953-08-21,4.64290815180777
1953-08-22,4.575379145145593
1953-08-23,4.507850138483418
1953-08-24,4.440321131821244
1953-08-25,4.3727921251590685
1953-08-26,4.305263118496892
1953-08-27,4.237734111834717
1953-08-28,4.170205105172542
1953-08-29,4.102676098510366
1953-08-30,4.035147091848193
1953-08-31,3.9676180851860154
1953-09-01,3.9000890785238402
1953-09-02,3.832560071861666
1953-09-03,3.7650310651994907
1953-09-04,3.6975020585373146
1953-09-05,3.6299730518751403
1953-09-06,3.562444045212964
1953-09-07,3.4949150385507886
1953-09-08,3.4273860318886142
1953-09-09,3.359857025226439
1953-09-10,3.292328018564262
1953-09-11,3.224799011902087
1953-09-12,3.1572700052399125
1953-09-13,3.0897409985777373
1953-09-14,3.022211991915562
1953-09-15,2.954682985253386
1953-09-16,2.887153978591212
1953-09-17,2.819624971929036
1953-09-18,2.752095965266861
1953-09-19,2.6845669586046865
1953-09-20,2.6170379519425104
1953-09-21,2.5495089452803352
1953-09-22,2.481979938618159
1953-09-23,2.414450931955985
1953-09-24,2.346921925293809
1953-09-25,2.279392918631635
1953-09-26,2.2118639119694588
1953-09-27,2.1443349053072827
1953-09-28,2.0768058986451083
1953-09-29,2.009276891982933
1953-09-30,1.9417478853207584
1953-10-01,1.9411797290216315
1953-10-02,1.94061157272251
1953-10-03,1.9400434164233857
1953-10-04,1.9394752601242606
1953-10-05,1.9389071038251373
1953-10-06,1.9383389475260122
1953-10-07,1.937770791226889
1953-10-08,1.9372026349277651
1953-10-09,1.93663447862864
1953-10-10,1.9360663223295171
1953-10-11,1.935498166030392
1953-10-12,1.9349300097312683
1953-10-13,1.9343618534321458
1953-10-14,1.933793697133019
1953-10-15,1.933225540833896
1953-10-16,1.932657384534771
1953-10-17,1.9320892282356472
1953-10-18,1.9315210719365248
1953-10-19,1.9309529156373988
1953-10-20,1.930384759338275
1953-10-21,1.92981660303915
1953-10-22,1.9292484467400257
1953-10-23,1.9286802904409037
1953-10-24,1.9281121341417777
1953-10-25,1.927543977842654
1953-10-26,1.9269758215435298
1953-10-27,1.9264076652444047
1953-10-28,1.9258395089452818
1953-10-29,1.9252713526461567
1953-10-30,1.924703196347033
1953-10-31,1.9241350400479087
1953-11-01,1.9235668837487845
1953-11-02,1.922998727449659
1953-11-03,1.9224305711505356
1953-11-04,1.9218624148514105
1953-11-05,1.9212942585522867
1953-11-06,1.9207261022531616
1953-11-07,1.920157945954037
1953-11-08,1.9195897896549146
1953-11-09,1.9190216333557895
1953-11-10,1.9184534770566657
1953-11-11,1.9178853207575406
1953-11-12,1.9173171644584168
1953-11-13,1.9167490081592935
1953-11-14,1.9161808518601684
1953-11-15,1.9156126955610446
1953-11-16,1.9150445392619204
1953-11-17,1.9144763829627953
1953-11-18,1.9139082266636724
1953-11-19,1.9133400703645473
1953-11-20,1.9127719140654245
1953-11-21,1.9122037577662994
1953-11-22,1.9116356014671756
1953-11-23,1.9110674451680514
1953-11-24,1.9104992888689263
1953-11-25,1.9099311325698034
1953-11-26,1.9093629762706792
1953-11-27,1.908794819971555
1953-11-28,1.9082266636724312
1953-11-29,1.9076585073733061
1953-11-30,1.9070903510741823
1953-12-01,1.9065221947750581
1953-12-02,1.905954038475934
1953-12-03,1.9053858821768102
1953-12-04,1.9048177258776842
1953-12-05,1.9042495695785613
1953-12-06,1.903681413279438
1953-12-07,1.9031132569803129
1953-12-08,1.902545100681189
1953-12-09,1.901976944382063
1953-12-10,1.9014087880829398
1953-12-11,1.900840631783817
1953-12-12,1.9002724754846918
1953-12-13,1.899704319185568
1953-12-14,1.899136162886443
1953-12-15,1.8985680065873192
1953-12-16,1.8979998502881958
1953-12-17,1.8974316939890707
1953-12-18,1.896863537689947
1953-12-19,1.8962953813908219
1953-12-20,1.8957272250916977
1953-12-21,1.8951590687925748
1953-12-22,1.894590912493452
1953-12-23,1.894022756194326
1953-12-24,1.8934545998952008
1953-12-25,1.892886443596078
1953-12-26,1.8923182872969537
1953-12-27,1.8917501309978304
1953-12-28,1.8911819746987049
1953-12-29,1.8906138183995806
1953-12-30,1.8900456621004569
1953-12-31,1.8894775058013327
1954-01-01,1.8073792948574003
1954-01-02,1.7252810839134671
1954-01-03,1.6431828729695352
1954-01-04,1.5610846620256011
1954-01-05,1.478986451081668
1954-01-06,1.396888240137736
1954-01-07,1.3147900291938028
1954-01-08,1.23269181824987
1954-01-09,1.1505936073059377
1954-01-10,1.0684953963620045
1954-01-11,0.9863971854180718
1954-01-12,0.9042989744741394
1954-01-13,0.8222007635302058
1954-01-14,0.740102552586273
1954-01-15,0.6580043416423402
1954-01-16,0.5759061306984075
1954-01-17,0.49380791975447424
1954-01-18,0.41170970881054103
1954-01-19,0.32961149786660915
1954-01-20,0.2475132869226746
1954-01-21,0.16541507597874272
1954-01-22,0.08331686503480906
1954-01-23,0.0012186540908762922
1954-01-24,-0.08087955685305737
1954-01-25,-0.16297776779698925
1954-01-26,-0.2450759787409238
1954-01-27,-0.32717418968485523
1954-01-28,-0.40927240062878845
1954-01-29,-0.4913706115727212
1954-01-30,-0.573468822516654
1954-01-31,-0.6555670334605885
1954-02-01,-0.73766524440452
1954-02-02,-0.8197634553484532
1954-02-03,-0.9018616662923864
1954-02-04,-0.9839598772363187
1954-02-05,-1.0660580881802533
1954-02-06,-1.1481562991241847
1954-02-07,-1.2302545100681193
1954-02-08,-1.312352721012052
1954-02-09,-1.394450931955984
1954-02-10,-1.4765491428999176
1954-02-11,-1.5586473538438508
1954-02-12,-1.640745564787783
1954-02-13,-1.7228437757317163
1954-02-14,-1.8049419866756504
1954-02-15,-1.8870401976195827
1954-02-16,-1.969138408563515
1954-02-17,-2.0512366195074483
1954-02-18,-2.1333348304513815
1954-02-19,-2.2154330413953147
1954-02-20,-2.297531252339248
1954-02-21,-2.3796294632831803
1954-02-22,-2.4617276742271126
1954-02-23,-2.5438258851710467
1954-02-24,-2.625924096114979
1954-02-25,-2.708022307058912
1954-02-26,-2.7901205180028454
1954-02-27,-2.8722187289467778
1954-02-28,-2.9543169398907114
1954-03-01,-3.044657534246576
1954-03-02,-3.126849315068494
1954-03-03,-3.2090410958904116
1954-03-04,-3.291232876712329
1954-03-05,-3.373424657534248
1954-03-06,-3.4556164383561665
1954-03-07,-3.537808219178084
1954-03-08,-3.620000000000002
1954-03-09,-3.7021917808219196
1954-03-10,-3.7843835616438373
1954-03-11,-3.8665753424657554
1954-03-12,-3.9487671232876727
1954-03-13,-4.030958904109593
1954-03-14,-4.11315068493151
1954-03-15,-4.195342465753426
1954-03-16,-4.277534246575345
1954-03-17,-4.359726027397262
1954-03-18,-4.441917808219181
1954-03-19,-4.524109589041098
1954-03-20,-4.606301369863015
1954-03-21,-4.688493150684934
1954-03-22,-4.770684931506851
1954-03-23,-4.852876712328769
1954-03-24,-4.935068493150688
1954-03-25,-5.017260273972606
1954-03-26,-5.099452054794523
1954-03-27,-5.18164383561644
1954-03-28,-5.2638356164383575
1954-03-29,-5.3460273972602765
1954-03-30,-5.428219178082195
1954-03-31,-5.510410958904111
1954-04-01,-5.530136986301372
1954-04-02,-5.549863013698632
1954-04-03,-5.569589041095892
1954-04-04,-5.589315068493151
1954-04-05,-5.6090410958904116
1954-04-06,-5.628767123287672
1954-04-07,-5.648493150684931
1954-04-08,-5.668219178082192
1954-04-09,-5.687945205479451
1954-04-10,-5.707671232876712
1954-04-11,-5.727397260273973
1954-04-12,-5.747123287671234
1954-04-13,-5.766849315068494
1954-04-14,-5.7865753424657544
1954-04-15,-5.806301369863014
1954-04-16,-5.826027397260274
1954-04-17,-5.845753424657534
1954-04-18,-5.865479452054796
1954-04-19,-5.885205479452057
1954-04-20,-5.904931506849316
1954-04-21,-5.924657534246576
1954-04-22,-5.944383561643835
1954-04-23,-5.9641095890410964
1954-04-24,-5.983835616438357
1954-04-25,-6.003561643835618
1954-04-26,-6.023287671232877
1954-04-27,-6.043013698630139
1954-04-28,-6.062739726027398
1954-04-29,-6.082465753424659
1954-04-30,-6.102191780821919
1954-05-01,-6.1219178082191785
1954-05-02,-6.141643835616438
1954-05-03,-6.161369863013699
1954-05-04,-6.181095890410959
1954-05-05,-6.200821917808219
1954-05-06,-6.22054794520548
1954-05-07,-6.240273972602739
1954-05-08,-6.260000000000001
1954-05-09,-6.27972602739726
1954-05-10,-6.2994520547945205
1954-05-11,-6.319178082191781
1954-05-12,-6.338904109589042
1954-05-13,-6.358630136986301
1954-05-14,-6.378356164383561
1954-05-15,-6.398082191780821
1954-05-16,-6.417808219178082
1954-05-17,-6.437534246575341
1954-05-18,-6.457260273972602
1954-05-19,-6.4769863013698625
1954-05-20,-6.496712328767123
1954-05-21,-6.516438356164383
1954-05-22,-6.536164383561643
1954-05-23,-6.555890410958904
1954-05-24,-6.575616438356164
1954-05-25,-6.595342465753424
1954-05-26,-6.615068493150686
1954-05-27,-6.634794520547945
1954-05-28,-6.654520547945205
1954-05-29,-6.674246575342466
1954-05-30,-6.693972602739725
1954-05-31,-6.713698630136986
1954-06-01,-6.733424657534245
1954-06-02,-6.753150684931506
1954-06-03,-6.772876712328767
1954-06-04,-6.792602739726028
1954-06-05,-6.812328767123287
1954-06-06,-6.832054794520547
1954-06-07,-6.851780821917807
1954-06-08,-6.871506849315068
1954-06-09,-6.891232876712329
1954-06-10,-6.910958904109588
1954-06-11,-6.930684931506849
1954-06-12,-6.9504109589041105
1954-06-13,-6.97013698630137
1954-06-14,-6.9898630136986295
1954-06-15,-7.009589041095889
1954-06-16,-7.029315068493149
1954-06-17,-7.04904109589041
1954-06-18,-7.068767123287671
1954-06-19,-7.08849315068493
1954-06-20,-7.108219178082192
1954-06-21,-7.127945205479452
1954-06-22,-7.147671232876712
1954-06-23,-7.167397260273972
1954-06-24,-7.187123287671231
1954-06-25,-7.206849315068492
1954-06-26,-7.226575342465753
1954-06-27,-7.246301369863013
1954-06-28,-7.266027397260273
1954-06-29,-7.285753424657534
1954-06-30,-7.3054794520547945
1954-07-01,-7.281917808219178
1954-07-02,-7.25835616438356
1954-07-03,-7.234794520547945
1954-07-04,-7.211232876712328
1954-07-05,-7.1876712328767125
1954-07-06,-7.164109589041097
1954-07-07,-7.140547945205478
1954-07-08,-7.116986301369862
1954-07-09,-7.093424657534246
1954-07-10,-7.06986301369863
1954-07-11,-7.046301369863015
1954-07-12,-7.022739726027397
1954-07-13,-6.99917808219178
1954-07-14,-6.975616438356164
1954-07-15,-6.9520547945205475
1954-07-16,-6.9284931506849325
1954-07-17,-6.904931506849316
1954-07-18,-6.881369863013698
1954-07-19,-6.857808219178081
1954-07-20,-6.8342465753424655
1954-07-21,-6.81068493150685
1954-07-22,-6.787123287671234
1954-07-23,-6.763561643835615
1954-07-24,-6.74
1954-07-25,-6.7164383561643834
1954-07-26,-6.692876712328768
1954-07-27,-6.669315068493151
1954-07-28,-6.645753424657535
1954-07-29,-6.622191780821917
1954-07-30,-6.598630136986301
1954-07-31,-6.5750684931506855
1954-08-01,-6.551506849315068
1954-08-02,-6.527945205479452
1954-08-03,-6.504383561643834
1954-08-04,-6.480821917808219
1954-08-05,-6.457260273972603
1954-08-06,-6.433698630136985
1954-08-07,-6.41013698630137
1954-08-08,-6.386575342465752
1954-08-09,-6.363013698630137
1954-08-10,-6.339452054794521
1954-08-11,-6.315890410958903
1954-08-12,-6.292328767123286
1954-08-13,-6.268767123287671
1954-08-14,-6.245205479452054
1954-08-15,-6.2216438356164385
1954-08-16,-6.19808219178082
1954-08-17,-6.174520547945204
1954-08-18,-6.150958904109588
1954-08-19,-6.127397260273972
1954-08-20,-6.1038356164383565
1954-08-21,-6.08027397260274
1954-08-22,-6.056712328767123
1954-08-23,-6.033150684931506
1954-08-24,-6.009589041095891
1954-08-25,-5.986027397260274
1954-08-26,-5.962465753424656
1954-08-27,-5.93890410958904
1954-08-28,-5.915342465753424
1954-08-29,-5.891780821917807
1954-08-30,-5.868219178082192
1954-08-31,-5.844657534246575
1954-09-01,-5.821095890410958
1954-09-02,-5.797534246575342
1954-09-03,-5.773972602739726
1954-09-04,-5.750410958904109
1954-09-05,-5.726849315068494
1954-09-06,-5.703287671232876
1954-09-07,-5.67972602739726
1954-09-08,-5.656164383561644
1954-09-09,-5.632602739726027
1954-09-10,-5.60904109589041
1954-09-11,-5.585479452054793
1954-09-12,-5.561917808219178
1954-09-13,-5.538356164383561
1954-09-14,-5.5147945205479445
1954-09-15,-5.491232876712328
1954-09-16,-5.467671232876713
1954-09-17,-5.444109589041096
1954-09-18,-5.420547945205479
1954-09-19,-5.396986301369864
1954-09-20,-5.373424657534247
1954-09-21,-5.34986301369863
