Date,SPX Index_ratio_annual
1952-12-02,1102.4125549196704
1952-12-03,1102.3258450501494
1952-12-04,1102.2015753371395
1952-12-05,1101.940804080007
1952-12-06,1101.742168155881
1952-12-07,1101.4925445079234
1952-12-08,1101.2259245651
1952-12-09,1100.9768725043955
1952-12-10,1100.7490686905576
1952-12-11,1100.5172734978592
1952-12-12,1100.3579706031123
1952-12-13,1100.1850708675445
1952-12-14,1100.0057819867473
1952-12-15,1099.7992182078808
1952-12-16,1099.5792720524303
1952-12-17,1099.3632393046817
1952-12-18,1099.1333812843773
1952-12-19,1098.952326324857
1952-12-20,1098.7804165838115
1952-12-21,1098.6100137669687
1952-12-22,1098.4566053707144
1952-12-23,1098.3339222045033
1952-12-24,1098.1978405774241
1952-12-25,1098.0565942605501
1952-12-26,1097.9154684946561
1952-12-27,1097.78487855169
1952-12-28,1097.6515969285115
1952-12-29,1097.5189175229712
1952-12-30,1097.4114488718958
1952-12-31,1097.3273207954965
1953-01-01,1097.2202572025553
1953-01-02,1097.1132813108059
1953-01-03,1097.0407448266508
1953-01-04,1096.9369797613513
1953-01-05,1096.847218507978
1953-01-06,1096.7721772320247
1953-01-07,1096.6752207861196
1953-01-08,1096.5674766977988
1953-01-09,1096.4954149602072
1953-01-10,1096.429485731164
1953-01-11,1096.2967107620784
1953-01-12,1096.1788767345888
1953-01-13,1096.0236157284405
1953-01-14,1095.8879457495593
1953-01-15,1095.7136916231434
1953-01-16,1095.5965824604204
1953-01-17,1095.4798930375764
1953-01-18,1095.3472313407733
1953-01-19,1095.1818783626481
1953-01-20,1095.010088103877
1953-01-21,1094.85421006772
1953-01-22,1094.6388805166275
1953-01-23,1094.3524643901067
1953-01-24,1094.1014039685047
1953-01-25,1093.8321558380346
1953-01-26,1093.5483910393536
1953-01-27,1093.289363290776
1953-01-28,1093.0341763580318
1953-01-29,1092.773654432596
1953-01-30,1092.586325677638
1953-01-31,1092.5163894645975
1953-02-01,1092.4587071287256
1953-02-02,1092.3750885094748
1953-02-03,1092.332394726513
1953-02-04,1092.2933508431092
1953-02-05,1092.2853984583649
1953-02-06,1092.2791193415362
1953-02-07,1092.203488177651
1953-02-08,1092.1284130313813
1953-02-09,1092.0337195935822
1953-02-10,1091.9351649252076
1953-02-11,1091.8282145641365
1953-02-12,1091.7565751246811
1953-02-13,1091.6849692955432
1953-02-14,1091.6747533796151
1953-02-15,1091.6692491120614
1953-02-16,1091.6504415273027
1953-02-17,1091.6379438107792
1953-02-18,1091.6073825156939
1953-02-19,1091.6046964576506
1953-02-20,1091.669149813827
1953-02-21,1091.8036230486655
1953-02-22,1091.9296278160498
1953-02-23,1092.0555930451792
1953-02-24,1092.189426237421
1953-02-25,1092.3376578236705
1953-02-26,1092.4874470530056
1953-02-27,1092.6634837581641
1953-02-28,1092.8034899758018
1953-03-01,1093.0402412763
1953-03-02,1093.1732026862228
1953-03-03,1093.3202474403445
1953-03-04,1093.46812313207
1953-03-05,1093.4912138974294
1953-03-06,1093.4895556812387
1953-03-07,1093.498954269073
1953-03-08,1093.5099884635172
1953-03-09,1093.5328318594961
1953-03-10,1093.5544621003953
1953-03-11,1093.615893886465
1953-03-12,1093.6975336588948
1953-03-13,1093.7198866433575
1953-03-14,1093.7051805916665
1953-03-15,1093.669506754733
1953-03-16,1093.639096483935
1953-03-17,1093.6593659505445
1953-03-18,1093.6501506779584
1953-03-19,1093.6426853322562
1953-03-20,1093.634897547816
1953-03-21,1093.599517360793
1953-03-22,1093.5698252533095
1953-03-23,1093.5519211277688
1953-03-24,1093.5148416568875
1953-03-25,1093.495762677169
1953-03-26,1093.503379151296
1953-03-27,1093.4693933869248
1953-03-28,1093.3850237785684
1953-03-29,1093.2205135608622
1953-03-30,1093.0652512220024
1953-03-31,1092.884187821812
1953-04-01,1092.6174724755685
1953-04-02,1092.3936268703128
1953-04-03,1092.1616871589947
1953-04-04,1091.9220948413567
1953-04-05,1091.72582425465
1953-04-06,1091.567375801133
1953-04-07,1091.3388910574342
1953-04-08,1091.1773010565873
1953-04-09,1091.0146354742
1953-04-10,1090.8334260532633
1953-04-11,1090.5989394162186
1953-04-12,1090.3632934789093
1953-04-13,1090.152406928698
1953-04-14,1089.96935434307
1953-04-15,1089.8368924237661
1953-04-16,1089.790971864688
1953-04-17,1089.750038901957
1953-04-18,1089.7233009456038
1953-04-19,1089.6793867965016
1953-04-20,1089.6238450156334
1953-04-21,1089.5814144955193
1953-04-22,1089.4846838022252
1953-04-23,1089.3903115869985
1953-04-24,1089.2899661492445
1953-04-25,1089.1916232528527
1953-04-26,1089.0673194813276
1953-04-27,1088.967593169105
1953-04-28,1088.9142314607418
1953-04-29,1088.8797995233074
1953-04-30,1088.8792653029657
1953-05-01,1088.918900531049
1953-05-02,1089.021680325062
1953-05-03,1089.039396548141
1953-05-04,1089.0816233063997
1953-05-05,1089.1507540611863
1953-05-06,1089.1986560010923
1953-05-07,1089.2405073354241
1953-05-08,1089.2177330987256
1953-05-09,1089.1871250585177
1953-05-10,1089.1653473018882
1953-05-11,1089.126816305266
1953-05-12,1089.0591638981975
1953-05-13,1088.9936406922302
1953-05-14,1088.9195295181082
1953-05-15,1088.8650980043687
1953-05-16,1088.7752076635165
1953-05-17,1088.6862371532577
1953-05-18,1088.6256161925446
1953-05-19,1088.5028943117607
1953-05-20,1088.3619546298155
1953-05-21,1088.2162189171167
1953-05-22,1088.0696530688913
1953-05-23,1087.8746878859304
1953-05-24,1087.6591016112468
1953-05-25,1087.4295421587337
1953-05-26,1087.1928417556371
1953-05-27,1086.9297965978403
1953-05-28,1086.654525739391
1953-05-29,1086.391059018776
1953-05-30,1086.150193336732
1953-05-31,1085.9094700305739
1953-06-01,1085.6906152087
1953-06-02,1085.4207488216914
1953-06-03,1085.1740303664649
1953-06-04,1084.9276398970287
1953-06-05,1084.5913621386605
1953-06-06,1084.237043809386
1953-06-07,1083.8628301000963
1953-06-08,1083.499042850031
1953-06-09,1083.1171626428606
1953-06-10,1082.6603392031027
1953-06-11,1082.2310184241182
1953-06-12,1081.8223429404472
1953-06-13,1081.410743901351
1953-06-14,1080.9885585138122
1953-06-15,1080.6033796256575
1953-06-16,1080.2202447612372
1953-06-17,1079.846173534168
1953-06-18,1079.5002139408311
1953-06-19,1079.1301552213754
1953-06-20,1078.7370249446121
1953-06-21,1078.3107648781559
1953-06-22,1077.868382015753
1953-06-23,1077.4113842573677
1953-06-24,1076.9807565585245
1953-06-25,1076.537198859421
1953-06-26,1076.0584228407026
1953-06-27,1075.5617827839556
1953-06-28,1075.0549262187772
1953-06-29,1074.5146348099674
1953-06-30,1073.9490975964025
1953-07-01,1073.35261550986
1953-07-02,1072.729686635462
1953-07-03,1072.1475053053582
1953-07-04,1071.5903223930336
1953-07-05,1071.0336346887268
1953-07-06,1070.5284785927392
1953-07-07,1070.0260541099522
1953-07-08,1069.5584371653501
1953-07-09,1069.092423689088
1953-07-10,1068.6538365068045
1953-07-11,1068.2128603730312
1953-07-12,1067.7375663112637
1953-07-13,1067.2774894063757
1953-07-14,1066.8121136966924
1953-07-15,1066.3246125016342
1953-07-16,1065.814433150684
1953-07-17,1065.277270879986
1953-07-18,1064.8100160886381
1953-07-19,1064.3860156522621
1953-07-20,1063.9573832017054
1953-07-21,1063.5188937756632
1953-07-22,1063.0498684702136
1953-07-23,1062.5727186599427
1953-07-24,1062.101300619285
1953-07-25,1061.6409026161316
1953-07-26,1061.1851629228245
1953-07-27,1060.7480849921626
1953-07-28,1060.3001076791704
1953-07-29,1059.8475123888898
1953-07-30,1059.3982724249975
1953-07-31,1058.9619646152094
1953-08-01,1058.5207946911485
1953-08-02,1058.0814671942978
1953-08-03,1057.68019266019
1953-08-04,1057.2932016782308
1953-08-05,1056.9042589479825
1953-08-06,1056.4969029225153
1953-08-07,1056.1278028528418
1953-08-08,1055.7400951163197
1953-08-09,1055.333380510586
1953-08-10,1054.9160003472653
1953-08-11,1054.4893672625933
1953-08-12,1054.0666361866008
1953-08-13,1053.7006570799144
1953-08-14,1053.3374238001963
1953-08-15,1052.9496587696995
1953-08-16,1052.591851257855
1953-08-17,1052.2438952064363
1953-08-18,1051.8976692169033
1953-08-19,1051.6013516047058
1953-08-20,1051.2997024457227
1953-08-21,1050.9805680625852
1953-08-22,1050.649381949863
1953-08-23,1050.3063856830265
1953-08-24,1049.9815965095772
1953-08-25,1049.62471873426
1953-08-26,1049.2778320189193
1953-08-27,1048.9324618613464
1953-08-28,1048.5498093965816
1953-08-29,1048.1605637016112
1953-08-30,1047.7789985514585
1953-08-31,1047.4167591493674
1953-09-01,1047.0113243159258
1953-09-02,1046.6175088565851
1953-09-03,1046.2117999767681
1953-09-04,1045.7771420026522
1953-09-05,1045.3518879393362
1953-09-06,1044.9505375333138
1953-09-07,1044.5553122442896
1953-09-08,1044.1673932168237
1953-09-09,1043.807549017216
1953-09-10,1043.5107663437452
1953-09-11,1043.2370055781817
1953-09-12,1042.9111612613776
1953-09-13,1042.5996289500677
1953-09-14,1042.301248157668
1953-09-15,1041.9514019849905
1953-09-16,1041.6839490043144
1953-09-17,1041.4104747264512
1953-09-18,1041.1239561529924
1953-09-19,1040.9508056127845
1953-09-20,1040.7637199137116
1953-09-21,1040.574304800943
1953-09-22,1040.2425543576633
1953-09-23,1039.9427886780827
1953-09-24,1039.620943742209
1953-09-25,1039.2675740789646
1953-09-26,1038.9259877209222
1953-09-27,1038.6054668430022
1953-09-28,1038.269680593239
1953-09-29,1037.949940949262
1953-09-30,1037.6464792456343
1953-10-01,1037.3596368674603
1953-10-02,1037.1275404408505
1953-10-03,1036.9176715016379
1953-10-04,1036.7301686928624
1953-10-05,1036.5344450664793
1953-10-06,1036.333284412955
1953-10-07,1036.1358048242694
1953-10-08,1035.9692866263306
1953-10-09,1035.76210534489
1953-10-10,1035.5500682425343
1953-10-11,1035.338001382843
1953-10-12,1035.1365672135316
1953-10-13,1034.9351719570643
1953-10-14,1034.7235614514536
1953-10-15,1034.5407257278305
1953-10-16,1034.503511908394
1953-10-17,1034.5132595308753
1953-10-18,1034.446487803149
1953-10-19,1034.3773737903125
1953-10-20,1034.2694275795463
1953-10-21,1034.1788355134443
1953-10-22,1034.1044162684518
1953-10-23,1034.038052732067
1953-10-24,1033.9717759385649
1953-10-25,1033.8908221664733
1953-10-26,1033.801672376878
1953-10-27,1033.6903938196028
1953-10-28,1033.5595918951585
1953-10-29,1033.4230000633518
1953-10-30,1033.3007519575165
1953-10-31,1033.1704793635688
1953-11-01,1032.9876331278338
1953-11-02,1032.8235891339473
1953-11-03,1032.653337584245
1953-11-04,1032.4646931233551
1953-11-05,1032.2590752469964
1953-11-06,1032.039304371465
1953-11-07,1031.7931720733304
1953-11-08,1031.5062955078838
1953-11-09,1031.217232726712
1953-11-10,1030.9666687965625
1953-11-11,1030.6856141991439
1953-11-12,1030.4046880633318
1953-11-13,1030.1616911597373
1953-11-14,1029.9187372076829
1953-11-15,1029.6736821920224
1953-11-16,1029.4275687877478
1953-11-17,1029.161103635423
1953-11-18,1028.8685483603226
1953-11-19,1028.4980509278967
1953-11-20,1028.090768710217
1953-11-21,1027.6939137387717
1953-11-22,1027.2949451603051
1953-11-23,1026.8962133544353
1953-11-24,1026.4608836630923
1953-11-25,1026.0073523831024
1953-11-26,1025.5701071837789
1953-11-27,1025.1000607557896
1953-11-28,1024.6726986280537
1953-11-29,1024.2078923026163
1953-11-30,1023.7503191213435
1953-12-01,1023.328518010201
1953-12-02,1022.9046793745877
1953-12-03,1022.4866125514706
1953-12-04,1022.0928350717259
1953-12-05,1021.7381034747933
1953-12-06,1021.3732614098495
1953-12-07,1021.0395939624307
1953-12-08,1020.7073041551794
1953-12-09,1020.3343765924849
1953-12-10,1019.9196781220899
1953-12-11,1019.4916966620308
1953-12-12,1019.0525300083362
1953-12-13,1018.6034874862609
1953-12-14,1018.1569965744519
1953-12-15,1017.700623282444
1953-12-16,1017.2467699194374
1953-12-17,1016.8144797835243
1953-12-18,1016.3915401524607
1953-12-19,1015.9858196495131
1953-12-20,1015.5623182180175
1953-12-21,1015.1390612616011
1953-12-22,1014.7047534418932
1953-12-23,1014.2155734471497
1953-12-24,1013.7436454863015
1953-12-25,1013.2832165020752
1953-12-26,1012.8230621686859
1953-12-27,1012.3428759228298
1953-12-28,1011.8867131804325
1953-12-29,1011.4252583455913
1953-12-30,1010.9124652774818
1953-12-31,1010.3808066509996
1954-01-01,1009.8685784177246
1954-01-02,1009.3566699259914
1954-01-03,1008.8551781685296
1954-01-04,1008.362979027208
1954-01-05,1007.8911954760648
1954-01-06,1007.4095771451579
1954-01-07,1006.972979276106
1954-01-08,1006.5511773250569
1954-01-09,1006.113971033791
1954-01-10,1005.7239011843441
1954-01-11,1005.347447563626
1954-01-12,1004.9700948744103
1954-01-13,1004.6564840974803
1954-01-14,1004.3229212891051
1954-01-15,1004.009576591849
1954-01-16,1003.7008041846385
1954-01-17,1003.4200190894933
1954-01-18,1003.1516042210062
1954-01-19,1002.8888634197486
1954-01-20,1002.6562699091866
1954-01-21,1002.4026340097541
1954-01-22,1002.1880184054493
1954-01-23,1001.995708622688
1954-01-24,1001.8012444881823
1954-01-25,1001.609067334613
1954-01-26,1001.4247369842724
1954-01-27,1001.2693565825667
1954-01-28,1001.0984753302564
1954-01-29,1000.917655727339
1954-01-30,1000.7235916104235
1954-01-31,1000.4519861131675
1954-02-01,1000.1705429345456
1954-02-02,999.8969589984612
1954-02-03,999.5869240795237
1954-02-04,999.2803807041681
1954-02-05,999.0017440703378
1954-02-06,998.7929971144754
1954-02-07,998.6673116967925
1954-02-08,998.5339443178335
1954-02-09,998.407214765304
1954-02-10,998.3004170227773
1954-02-11,998.2058062957458
1954-02-12,998.0836059017029
1954-02-13,997.9680925412331
1954-02-14,997.8095861803154
1954-02-15,997.645635766342
1954-02-16,997.4717963819922
1954-02-17,997.29244147585
1954-02-18,997.151792541371
1954-02-19,997.0134703254283
1954-02-20,996.8091428720626
1954-02-21,996.5620147988309
1954-02-22,996.3227135430772
1954-02-23,996.0835425728362
1954-02-24,995.8345583402674
1954-02-25,995.5592958732276
1954-02-26,995.265493150594
1954-02-27,994.9807971627192
1954-02-28,994.7105515050963
1954-03-01,994.2798084739577
1954-03-02,994.0289587231784
1954-03-03,993.7793779157445
1954-03-04,993.5178501567639
1954-03-05,993.3573887894228
1954-03-06,993.2102049606038
1954-03-07,993.0499268761123
1954-03-08,992.8930042058438
1954-03-09,992.7284495284388
1954-03-10,992.5727674007327
1954-03-11,992.3931197010941
1954-03-12,992.1829284925494
1954-03-13,991.9826611714926
1954-03-14,991.7737320081307
1954-03-15,991.5649144402073
1954-03-16,991.343023492171
1954-03-17,991.111404029087
1954-03-18,990.8809482759568
1954-03-19,990.6769221986305
1954-03-20,990.4807166737279
1954-03-21,990.3009567367149
1954-03-22,990.1256318893492
1954-03-23,989.9482000533025
1954-03-24,989.7849309090274
1954-03-25,989.5747689676721
1954-03-26,989.3593119993513
1954-03-27,989.1909126967606
1954-03-28,989.0366300125538
1954-03-29,988.9029931908714
1954-03-30,988.7803596066664
1954-03-31,988.7437962781501
1954-04-01,988.8248463252157
1954-04-02,988.9191976023521
1954-04-03,989.0157638454896
1954-04-04,989.1123066282622
1954-04-05,989.1980019805126
1954-04-06,989.2891449477366
1954-04-07,989.4878485042417
1954-04-08,989.6518832259868
1954-04-09,989.8094452671946
1954-04-10,990.0029747192608
1954-04-11,990.2279311012277
1954-04-12,990.452852553378
1954-04-13,990.6766456917618
1954-04-14,990.9189406669866
1954-04-15,991.1472305852359
1954-04-16,991.3310372040712
1954-04-17,991.5180884059777
1954-04-18,991.749778992424
1954-04-19,991.991162963991
1954-04-20,992.2128232776281
1954-04-21,992.4093966622755
1954-04-22,992.6275596020851
1954-04-23,992.8838215057989
1954-04-24,993.198876089157
1954-04-25,993.5062807924805
1954-04-26,993.8255698928017
1954-04-27,994.15573072472
1954-04-28,994.4422610860025
1954-04-29,994.6906344931928
1954-04-30,994.9434425191762
1954-05-01,995.1995163504539
1954-05-02,995.4152764472649
1954-05-03,995.6733239585052
1954-05-04,995.925851589736
1954-05-05,996.1271676300579
1954-05-06,996.3338447630795
1954-05-07,996.57206406664
1954-05-08,996.8624595134089
1954-05-09,997.145158705849
1954-05-10,997.4256158848873
1954-05-11,997.7027352489558
1954-05-12,997.9765069955978
1954-05-13,998.3024975512602
1954-05-14,998.6164281185386
1954-05-15,998.9194264681694
1954-05-16,999.2158186798525
1954-05-17,999.5077770142755
1954-05-18,999.8040093160905
1954-05-19,1000.1208452636279
1954-05-20,1000.4397810238843
1954-05-21,1000.7335990543754
1954-05-22,1001.0218895488669
1954-05-23,1001.3307972378611
1954-05-24,1001.6374500604929
1954-05-25,1001.9451146943185
1954-05-26,1002.2538005691063
1954-05-27,1002.6201044343825
1954-05-28,1003.0168405827047
1954-05-29,1003.4635866663334
1954-05-30,1003.8950235691335
1954-05-31,1004.3263966737089
1954-06-01,1004.7577059942097
1954-06-02,1005.2739726027397
1954-06-03,1005.7651205315697
1954-06-04,1006.261672692802
1954-06-05,1006.8040744002001
1954-06-06,1007.3497998128036
1954-06-07,1007.9130574688648
1954-06-08,1008.4643775377641
1954-06-09,1008.9625256840935
1954-06-10,1009.5416921717024
1954-06-11,1010.1393522122818
1954-06-12,1010.7260761960273
1954-06-13,1011.2975611665771
1954-06-14,1011.8757096062742
1954-06-15,1012.4582775493245
1954-06-16,1013.1075469276499
1954-06-17,1013.7873795711823
1954-06-18,1014.3961900244869
1954-06-19,1015.0270013881455
1954-06-20,1015.6667337580034
1954-06-21,1016.3154057906363
1954-06-22,1016.9663599910772
1954-06-23,1017.5932495549179
1954-06-24,1018.1872001810884
1954-06-25,1018.8063824160324
1954-06-26,1019.4037810598721
1954-06-27,1020.0068354783092
1954-06-28,1020.6188484707307
1954-06-29,1021.2396528675873
1954-06-30,1021.8922794033595
1954-07-01,1022.5355240995535
1954-07-02,1023.1746795691947
1954-07-03,1023.8332218952891
1954-07-04,1024.4797321800988
1954-07-05,1025.126339635793
1954-07-06,1025.7730442842815
1954-07-07,1026.4513781774767
1954-07-08,1027.0943312366962
1954-07-09,1027.7384381413872
1954-07-10,1028.408663792681
1954-07-11,1029.0777676938146
1954-07-12,1029.766003626094
1954-07-13,1030.452145771928
1954-07-14,1031.180597480096
1954-07-15,1031.942360109813
1954-07-16,1032.7143040880344
1954-07-17,1033.4655969303217
1954-07-18,1034.166948293342
1954-07-19,1034.8458418734463
1954-07-20,1035.5160871793191
1954-07-21,1036.20000283494
1954-07-22,1036.92936465703
1954-07-23,1037.684016982073
1954-07-24,1038.4467307027426
1954-07-25,1039.2243269362923
1954-07-26,1039.9930183214517
1954-07-27,1040.7651386876603
1954-07-28,1041.5926973004407
1954-07-29,1042.4226352995609
1954-07-30,1043.2381580182346
1954-07-31,1044.0358180544124
1954-08-01,1044.7790193653457
1954-08-02,1045.5280328278666
1954-08-03,1046.289169753521
1954-08-04,1047.0237575334088
1954-08-05,1047.7662948829238
1954-08-06,1048.5205459407694
1954-08-07,1049.2031892088457
1954-08-08,1049.8995783272667
1954-08-09,1050.5995224790895
1954-08-10,1051.2711841264465
1954-08-11,1051.9769937896342
1954-08-12,1052.7244421380383
1954-08-13,1053.4201854749188
1954-08-14,1054.1379803915356
1954-08-15,1054.8805606943556
1954-08-16,1055.614019558668
1954-08-17,1056.3836355986384
1954-08-18,1057.1744896832797
1954-08-19,1057.954603830049
1954-08-20,1058.7704196794061
1954-08-21,1059.6032571089388
1954-08-22,1060.426177607528
1954-08-23,1061.250371717949
1954-08-24,1062.0517205185174
1954-08-25,1062.8976138249873
1954-08-26,1063.741765307997
1954-08-27,1064.588489676013
1954-08-28,1065.4738725809768
1954-08-29,1066.3742808413622
1954-08-30,1067.2819379403913
1954-08-31,1068.1559281749032
1954-09-01,1069.0683624105247
1954-09-02,1069.9814668653169
1954-09-03,1070.9024021722469
1954-09-04,1071.871926900476
1954-09-05,1072.8270239069266
1954-09-06,1073.7789414297217
1954-09-07,1074.731201057117
1954-09-08,1075.7013370856332
1954-09-09,1076.653108377532
1954-09-10,1077.5720317987889
1954-09-11,1078.537848588106
1954-09-12,1079.5690553210154
1954-09-13,1080.599434301426
1954-09-14,1081.6608821942093
1954-09-15,1082.8385097801713
1954-09-16,1083.9433720224608
1954-09-17,1085.0516227669189
1954-09-18,1086.1799077474977
1954-09-19,1087.0985660682254
1954-09-20,1088.024504314604
1954-09-21,1088.9351974861606
1954-09-22,1090.115733191014
1954-09-23,1091.248668299487
1954-09-24,1092.4080264252045
1954-09-25,1093.6004429854054
1954-09-26,1094.7818605177588
1954-09-27,1095.954034206182
1954-09-28,1097.140866017185
1954-09-29,1098.3110585374382
1954-09-30,1099.445412004785
1954-10-01,1100.5745641285043
