Date,PITLCHNG Index_ratio_annual
1953-01-05,677.2363911094322
1953-01-06,682.9855597551796
1953-01-07,688.8097261381522
1953-01-08,694.7103674079782
1953-01-09,700.6889997624137
1953-01-10,706.7471797462155
1953-01-11,712.8865056022006
1953-01-12,719.1086186769674
1953-01-13,725.4152048838675
1953-01-14,731.80799622597
1953-01-15,738.2887723819081
1953-01-16,744.8593623576585
1953-01-17,751.5216462074736
1953-01-18,758.2775568273676
1953-01-19,765.1290818247498
1953-01-20,772.0782654680064
1953-01-21,779.1272107200439
1953-01-22,786.2780813600486
1953-01-23,793.533104197953
1953-01-24,800.8945713863748
1953-01-25,808.3648428350687
1953-01-26,815.9463487332338
1953-01-27,823.6415921853393
1953-01-28,831.453151966474
1953-01-29,839.383685403594
1953-01-30,847.4359313894258
1953-01-31,855.6127135362107
1953-02-01,865.9302468514977
1953-02-02,876.3495560811159
1953-02-03,886.8721546215604
1953-02-04,897.4995860241762
1953-02-05,908.2334247499718
1953-02-06,919.0752769472223
1953-02-07,930.0267812526625
1953-02-08,941.089609617116
1953-02-09,952.2654681564297
1953-02-10,963.5560980286245
1953-02-11,974.9632763382101
1953-02-12,986.4888170686474
1953-02-13,998.1345720439913
1953-02-14,1009.9024319207804
1953-02-15,1021.7943272112907
1953-02-16,1033.8122293393167
1953-02-17,1045.9581517296913
1953-02-18,1058.2341509328144
1953-02-19,1070.6423277854997
1953-02-20,1083.1848286095271
1953-02-21,1095.8638464493263
1953-02-22,1108.6816223502997
1953-02-23,1121.640446679344
1953-02-24,1134.7426604892082
1953-02-25,1147.9906569283892
1953-02-26,1161.386882698358
1953-02-27,1174.9338395599723
1953-02-28,1188.6340858910248
1953-03-01,1196.3754899297605
1953-03-02,1190.3399480975559
1953-03-03,1184.3271176174953
1953-03-04,1178.336870538298
1953-03-05,1172.369079868021
1953-03-06,1166.4236195650783
1953-03-07,1160.5003645293734
1953-03-08,1154.5991905935225
1953-03-09,1148.7199745141768
1953-03-10,1142.862593963445
1953-03-11,1137.0269275204084
1953-03-12,1131.21285466273
1953-03-13,1125.420255758358
1953-03-14,1119.6490120573196
1953-03-15,1113.8990056836085
1953-03-16,1108.1701196271558
1953-03-17,1102.462237735897
1953-03-18,1096.7752447079174
1953-03-19,1091.1090260836936
1953-03-20,1085.4634682384087
1953-03-21,1079.838458374363
1953-03-22,1074.2338845134564
1953-03-23,1068.6496354897604
1953-03-24,1063.0856009421686
1953-03-25,1057.5416713071245
1953-03-26,1052.017737811431
1953-03-27,1046.5136924651374
1953-03-28,1041.0294280544995
1953-03-29,1035.5648381350209
1953-03-30,1030.1198170245643
1953-03-31,1024.6942597965403
1953-04-01,1031.967565575281
1953-04-02,1039.2932443929326
1953-04-03,1046.671863978914
1953-04-04,1054.104000298066
1953-04-05,1061.5902377005245
1953-04-06,1069.1311690748732
1953-04-07,1076.727396004671
1953-04-08,1084.3795289284321
1953-04-09,1092.088187303153
1953-04-10,1099.853999771478
1953-04-11,1107.6776043325901
1953-04-12,1115.5596485169408
1953-04-13,1123.5007895649048
1953-04-14,1131.5016946094663
1953-04-15,1139.5630408630525
1953-04-16,1147.6855158086087
1953-04-17,1155.8698173950443
1953-04-18,1164.1166542371548
1953-04-19,1172.4267458201443
1953-04-20,1180.8008227088744
1953-04-21,1189.2396267619615
1953-04-22,1197.743911350863
1953-04-23,1206.3144415840788
1953-04-24,1214.9519945366164
1953-04-25,1223.6573594848564
1953-04-26,1232.4313381469735
1953-04-27,1241.2747449290675
1953-04-28,1250.1884071771567
1953-04-29,1259.173165435201
1953-04-30,1268.2298737093258
1953-05-01,1278.6953159522757
1953-05-02,1289.3095055976635
1953-05-03,1300.0756366081182
1953-05-04,1310.9969950481777
1953-05-05,1322.076962428238
1953-05-06,1333.319019195259
1953-05-07,1344.7267483777937
1953-05-08,1356.3038393933668
1953-05-09,1368.0540920266947
1953-05-10,1379.9814205877578
1953-05-11,1392.0898582592927
1953-05-12,1404.383561643835
1953-05-13,1416.8668155210908
1953-05-14,1429.5440378270716
1953-05-15,1442.4197848671506
1953-05-16,1455.4987567759567
1953-05-17,1468.7858032378579
1953-05-18,1482.2859294826528
1953-05-19,1496.004302572052
1953-05-20,1509.9462579935248
1953-05-21,1524.117306579201
1953-05-22,1538.523141768663
1953-05-23,1553.169647235753
1953-05-24,1568.0629049008455
1953-05-25,1583.2092033515091
1953-05-26,1598.6150466960648
1953-05-27,1614.2871638762049
1953-05-28,1630.2325184667086
1953-05-29,1646.4583189922218
1953-05-30,1662.972029793219
1953-05-31,1679.7813824755635
1953-06-01,1670.5937819219992
1953-06-02,1661.4645524011767
1953-06-03,1652.3931394067686
1953-06-04,1643.3789954337897
1953-06-05,1634.4215798684445
1953-06-06,1625.5203588800466
1953-06-07,1616.6748053149656
1953-06-08,1607.8843985925596
1953-06-09,1599.1486246030463
1953-06-10,1590.4669756072717
1953-06-11,1581.8389501383401
1953-06-12,1573.264052905054
1953-06-13,1564.7417946971418
1953-06-14,1556.271692292215
1953-06-15,1547.853268364439
1953-06-16,1539.4860513948606
1953-06-17,1531.1695755833753
1953-06-18,1522.9033807622864
1953-06-19,1514.6870123114275
1953-06-20,1506.5200210748158
1953-06-21,1498.4019632788072
1953-06-22,1490.3324004517115
1953-06-23,1482.3108993448482
1953-06-24,1474.3370318550094
1953-06-25,1466.4103749482958
1953-06-26,1458.5305105853054
1953-06-27,1450.6970256476413
1953-06-28,1442.9095118657146
1953-06-29,1435.167565747814
1953-06-30,1427.4707885104137
1953-07-01,1427.1333637214213
1953-07-02,1426.795544744591
1953-07-03,1426.4573308887693
1953-07-04,1426.118721461187
1953-07-05,1425.7797157674518
1953-07-06,1425.440313111546
1953-07-07,1425.1005127958201
1953-07-08,1424.760314120991
1953-07-09,1424.4197163861327
1953-07-10,1424.0787188886743
1953-07-11,1423.7373209243963
1953-07-12,1423.3955217874218
1953-07-13,1423.0533207702156
1953-07-14,1422.7107171635776
1953-07-15,1422.3677102566373
1953-07-16,1422.0242993368508
1953-07-17,1421.6804836899926
1953-07-18,1421.3362626001547
1953-07-19,1420.9916353497392
1953-07-20,1420.6466012194528
1953-07-21,1420.3011594883035
1953-07-22,1419.9553094335959
1953-07-23,1419.6090503309217
1953-07-24,1419.262381454162
1953-07-25,1418.9153020754761
1953-07-26,1418.5678114652987
1953-07-27,1418.2199088923355
1953-07-28,1417.8715936235553
1953-07-29,1417.52286492419
1953-07-30,1417.1737220577227
1953-07-31,1416.8241642858886
1953-08-01,1419.7028839650238
1953-08-02,1422.5884618208813
1953-08-03,1425.4809223907655
1953-08-04,1428.3802903291758
1953-08-05,1431.2865904085024
1953-08-06,1434.199847519736
1953-08-07,1437.1200866731776
1953-08-08,1440.0473329991535
1953-08-09,1442.981611748735
1953-08-10,1445.9229482944668
1953-08-11,1448.8713681310976
1953-08-12,1451.8268968763157
1953-08-13,1454.789560271492
1953-08-14,1457.7593841824275
1953-08-15,1460.7363946001042
1953-08-16,1463.7206176414459
1953-08-17,1466.71207955008
1953-08-18,1469.7108066971077
1953-08-19,1472.7168255818797
1953-08-20,1475.7301628327732
1953-08-21,1478.750845207984
1953-08-22,1481.7788995963124
1953-08-23,1484.8143530179668
1953-08-24,1487.8572326253613
1953-08-25,1490.9075657039318
1953-08-26,1493.9653796729467
1953-08-27,1497.0307020863293
1953-08-28,1500.1035606334883
1953-08-29,1503.1839831401476
1953-08-30,1506.2719975691903
1953-08-31,1509.3676320214988
1953-09-01,1476.2386925632422
1953-09-02,1443.7510876861502
1953-09-03,1411.886372776743
1953-09-04,1380.6268037884643
1953-09-05,1349.955304293204
1953-09-06,1319.8554343750252
1953-09-07,1290.3113612470263
1953-09-08,1261.3078314810027
1953-09-09,1232.8301447475653
1953-09-10,1204.8641289717184
1953-09-11,1177.3961168156975
1953-09-12,1150.4129234070529
1953-09-13,1123.9018252357382
1953-09-14,1097.850540149237
1953-09-15,1072.2472083796456
1953-09-16,1047.0803745411288
1953-09-17,1022.3389705403473
1953-09-18,998.0122993462833
1953-09-19,974.0900195694719
1953-09-20,950.5621308039215
1953-09-21,927.4189596880888
1953-09-22,904.6511466440787
1953-09-23,882.2496332568855
1953-09-24,860.2056502579171
1953-09-25,838.510706079318
1953-09-26,817.1565759477072
1953-09-27,796.1352914878996
1953-09-28,775.4391308090071
1953-09-29,755.060609047009
1953-09-30,734.9924693394535
1953-10-01,727.4498723669598
1953-10-02,719.9642813234028
1953-10-03,712.5350523771152
1953-10-04,705.1615513554128
1953-10-05,697.8431535641391
1953-10-06,690.5792436112367
1953-10-07,683.3692152342485
1953-10-08,676.2124711316396
1953-10-09,669.108422797849
1953-10-10,662.0564903619679
1953-10-11,655.0561024299581
1953-10-12,648.1066959303159
1953-10-13,641.2077159630978
1953-10-14,634.358615652217
1953-10-15,627.5588560009376
1953-10-16,620.8079057504748
1953-10-17,614.1052412416335
1953-10-18,607.4503462794034
1953-10-19,600.8427120004378
1953-10-20,594.2818367433491
1953-10-21,587.7672259217445
1953-10-22,581.2983918999404
1953-10-23,574.8748538712869
1953-10-24,568.496137739039
1953-10-25,562.1617759997143
1953-10-26,555.8713076288734
1953-10-27,549.6242779692682
1953-10-28,543.4202386212992
1953-10-29,537.2587473357252
1953-10-30,531.1393679085743
1953-10-31,525.061670078203
1953-11-01,527.9154919691636
1953-11-02,530.7864245695346
1953-11-03,533.6746222284987
1953-11-04,536.5802411572714
1953-11-05,539.5034394572643
1953-11-06,542.4443771487609
1953-11-07,545.4032162001191
1953-11-08,548.3801205575037
1953-11-09,551.3752561751699
1953-11-10,554.3887910463012
1953-11-11,557.4208952344201
1953-11-12,560.4717409053794
1953-11-13,563.54150235995
1953-11-14,566.6303560670142
1953-11-15,569.738480697385
1953-11-16,572.8660571582535
1953-11-17,576.013268628294
1953-11-18,579.1803005934224
1953-11-19,582.36734088324
1953-11-20,585.5745797081678
1953-11-21,588.8022096972862
1953-11-22,592.0504259369051
1953-11-23,595.3194260098669
1953-11-24,598.6094100356127
1953-11-25,601.920580711018
1953-11-26,605.2531433520237
1953-11-27,608.6073059360731
1953-11-28,611.9832791453784
1953-11-29,615.3812764110354
1953-11-30,618.8015139580009
1953-12-01,618.3718272971201
1953-12-02,617.9401223804344
1953-12-03,617.5063849547248
1953-12-04,617.0706006322445
1953-12-05,616.6327548891279
1953-12-06,616.1928330637776
1953-12-07,615.7508203552269
1953-12-08,615.3067018214804
1953-12-09,614.860462377831
1953-12-10,614.4120867951501
1953-12-11,613.9615596981567
1953-12-12,613.5088655636602
1953-12-13,613.053988718775
1953-12-14,612.5969133391155
1953-12-15,612.1376234469575
1953-12-16,611.6761029093788
1953-12-17,611.2123354363688
1953-12-18,610.7463045789124
1953-12-19,610.277993727046
1953-12-20,609.8073861078826
1953-12-21,609.33446478361
1953-12-22,608.8592126494593
1953-12-23,608.3816124316421
1953-12-24,607.901646685257
1953-12-25,607.419297792167
1953-12-26,606.9345479588426
1953-12-27,606.4473792141744
1953-12-28,605.9577734072515
1953-12-29,605.4657122051085
1953-12-30,604.9711770904358
1953-12-31,604.4741493592576
1954-01-01,597.7095449408781
1954-01-02,590.9721076085162
1954-01-03,584.2616740329976
1954-01-04,577.5780821917808
1954-01-05,570.9211713559183
1954-01-06,564.2907820771708
1954-01-07,557.6867561752772
1954-01-08,551.1089367253751
1954-01-09,544.5571680455718
1954-01-10,538.0312956846607
1954-01-11,531.5311664099862
1954-01-12,525.0566281954484
1954-01-13,518.607530209651
1954-01-14,512.1837228041903
1954-01-15,505.7850575020777
1954-01-16,499.4113869863016
1954-01-17,493.06256508852056
1954-01-18,486.7384467778904
1954-01-19,480.43888815002
1954-01-20,474.16374641605614
1954-01-21,467.91287989189493
1954-01-22,461.68614798751804
1954-01-23,455.4834111964527
1954-01-24,449.30453108535306
1954-01-25,443.149370283701
1954-01-26,437.0177924736263
1954-01-27,430.9096623798424
1954-01-28,424.82484575969886
1954-01-29,418.7632093933464
1954-01-30,412.7246210740143
1954-01-31,406.7089495983989
1954-02-01,399.11213777350497
1954-02-02,391.6219229339929
1954-02-03,384.23607708899345
1954-02-04,376.95243390790074
1954-02-05,369.76888660194913
1954-02-06,362.68338589253
1954-02-07,355.693938062136
1954-02-08,348.7986030840363
1954-02-09,341.99549282699917
1954-02-10,335.28276933157
1954-02-11,328.6586431546023
1954-02-12,322.12137177890605
1954-02-13,315.6692580850469
1954-02-14,309.3006488824802
1954-02-15,303.013933497349
1954-02-16,296.80754241441275
1954-02-17,290.67994597070134
1954-02-18,284.6296530986095
1954-02-19,278.65521011626385
1954-02-20,272.75519956310023
1954-02-21,266.92823907869223
1954-02-22,261.1729803229685
1954-02-23,255.48810793604704
1954-02-24,249.8723385360005
1954-02-25,244.32441975295018
1954-02-26,238.8431292979589
1954-02-27,233.4272740652715
1954-02-28,228.07568926651635
1954-03-01,225.95963593193503
1954-03-02,225.08932115919012
1954-03-03,224.21346077260048
1954-03-04,223.33200159808226
1954-03-05,222.44488977955902
1954-03-06,221.55207076799348
1954-03-07,220.6534893102057
1954-03-08,219.74908943747462
1954-03-09,218.8388144539179
1954-03-10,217.9226069246435
1954-03-11,217.00040866366982
1954-03-12,216.07216072160716
1954-03-13,215.1378033730974
1954-03-14,214.19727610400324
1954-03-15,213.25051759834355
1954-03-16,212.29746572496882
1954-03-17,211.33805752396822
1954-03-18,210.3722291928063
1954-03-19,209.3999160721778
1954-03-20,208.4210526315789
1954-03-21,207.43557245458376
1954-03-22,206.44340822382352
1954-03-23,205.44449170565704
1954-03-24,204.43875373452823
1954-03-25,203.42612419700208
1954-03-26,202.40653201547048
1954-03-27,201.3799051315221
1954-03-28,200.34617048896567
1954-03-29,199.30525401650013
1954-03-30,198.25708061002172
1954-03-31,197.20157411456051
1954-04-01,190.4139433551198
1954-04-02,183.67346938775503
1954-04-03,176.9796624837732
1954-04-04,170.33203967227254
1954-04-05,163.73012462397938
1954-04-06,157.17344753747327
1954-04-07,150.66154502774222
1954-04-08,144.19396001701406
1954-04-09,137.7702416278084
1954-04-10,131.38994507815806
1954-04-11,125.05263157894737
1954-04-12,118.75786823331937
1954-04-13,112.50522793810124
1954-04-14,106.29428928720306
1954-04-15,100.12463647694226
1954-04-16,93.99585921325053
1954-04-17,87.90755262071815
1954-04-18,81.85931715343483
1954-04-19,75.8507585075851
1954-04-20,69.88148753575807
1954-04-21,63.951120162932796
1954-04-22,58.0592773041007
1954-04-23,52.20558478348849
1954-04-24,46.389673255344896
1954-04-25,40.61117812625653
1954-04-26,34.869739478957904
1954-04-27,29.165001997602893
1954-04-28,23.49661489446437
1954-04-29,17.86423183803096
1954-04-30,12.26751088246931
1954-05-01,10.276679841897195
1954-05-02,8.290564547966817
1954-05-03,6.30914826498422
1954-05-04,4.332414336352859
1954-05-05,2.360346184106981
1954-05-06,0.39292730844790097
1954-05-07,-1.569858712715892
1954-05-08,-3.528028224225817
1954-05-09,-5.481597494126897
1954-05-10,-7.430582714118144
1954-05-11,-9.375000000000037
1954-05-12,-11.31486539211865
1954-05-13,-13.250194855806729
1954-05-14,-15.181004281821773
1954-05-15,-17.10730948678077
1954-05-16,-19.029126213592285
1954-05-17,-20.94647013188522
1954-05-18,-22.859356838434767
1954-05-19,-24.76780185758519
1954-05-20,-26.67182064166993
1954-05-21,-28.571428571428626
1954-05-22,-30.46664095642118
1954-05-23,-32.3574730354392
1954-05-24,-34.24393997691422
1954-05-25,-36.12605687932364
1954-05-26,-38.003838771593145
1954-05-27,-39.877300613496956
1954-05-28,-41.746457296055226
1954-05-29,-43.6113236419281
1954-05-30,-45.471914405808185
1954-05-31,-47.32824427480915
1954-06-01,-48.201989288446846
1954-06-02,-49.07975460122701
1954-06-03,-49.96156802459647
1954-06-04,-50.847457627118665
1954-06-05,-51.73745173745174
1954-06-06,-52.63157894736847
1954-06-07,-53.52986811481771
1954-06-08,-54.43234836702957
1954-06-09,-55.339049103663314
1954-06-10,-56.25000000000001
1954-06-11,-57.16523101018011
1954-06-12,-58.08477237048667
1954-06-13,-59.00865460267506
1954-06-14,-59.93690851735014
1954-06-15,-60.869565217391326
1954-06-16,-61.8066561014263
1954-06-17,-62.748212867355065
1954-06-18,-63.69426751592356
1954-06-19,-64.64485235434958
1954-06-20,-65.6
1954-06-21,-66.55974338412193
1954-06-22,-67.52411575562701
1954-06-23,-68.49315068493156
1954-06-24,-69.46688206785137
1954-06-25,-70.44534412955467
1954-06-26,-71.42857142857143
1954-06-27,-72.41659886086252
1954-06-28,-73.4094616639478
1954-06-29,-74.40719542109568
1954-06-30,-75.4098360655738
1954-07-01,-76.70221493027071
1954-07-02,-77.99671592775042
1954-07-03,-79.29334428923586
1954-07-04,-80.59210526315792
1954-07-05,-81.89300411522636
1954-07-06,-83.19604612850084
1954-07-07,-84.50123660346252
1954-07-08,-85.80858085808583
1954-07-09,-87.11808422791083
1954-07-10,-88.4297520661157
1954-07-11,-89.74358974358975
1954-07-12,-91.05960264900662
1954-07-13,-92.3777961888981
1954-07-14,-93.69817578772802
1954-07-15,-95.02074688796681
1954-07-16,-96.34551495016613
1954-07-17,-97.6724854530341
1954-07-18,-99.00166389351081
1954-07-19,-100.33305578684431
1954-07-20,-101.66666666666669
1954-07-21,-103.00250208507092
1954-07-22,-104.3405676126878
1954-07-23,-105.68086883876356
1954-07-24,-107.02341137123749
1954-07-25,-108.3682008368201
1954-07-26,-109.71524288107206
1954-07-27,-111.06454316848281
1954-07-28,-112.41610738255035
1954-07-29,-113.76994122586065
1954-07-30,-115.12605042016807
1954-07-31,-116.48444070647604
1954-08-01,-114.70588235294122
1954-08-02,-112.93031066330815
1954-08-03,-111.15771812080538
1954-08-04,-109.38809723386422
1954-08-05,-107.62144053601342
1954-08-06,-105.85774058577407
1954-08-07,-104.09698996655521
1954-08-08,-102.33918128654973
1954-08-09,-100.58430717863106
1954-08-10,-98.83236030025022
1954-08-11,-97.08333333333337
1954-08-12,-95.33721898417988
1954-08-13,-93.59400998336109
1954-08-14,-91.8536990856193
1954-08-15,-90.11627906976746
1954-08-16,-88.38174273858924
1954-08-17,-86.65008291873966
1954-08-18,-84.92129246064626
1954-08-19,-83.19536423841059
1954-08-20,-81.47229114971051
1954-08-21,-79.7520661157025
1954-08-22,-78.03468208092488
1954-08-23,-76.32013201320134
1954-08-24,-74.60840890354497
1954-08-25,-72.89950576606263
1954-08-26,-71.1934156378601
1954-08-27,-69.49013157894738
1954-08-28,-67.78964667214463
1954-08-29,-66.09195402298852
1954-08-30,-64.39704675963907
1954-08-31,-62.7049180327869
1954-09-01,-60.580912863070566
1954-09-02,-58.403361344537814
1954-09-03,-56.17021276595745
1954-09-04,-53.87931034482757
1954-09-05,-51.52838427947598
1954-09-06,-49.115044247787594
1954-09-07,-46.636771300448416
1954-09-08,-44.09090909090906
1954-09-09,-41.47465437788016
1954-09-10,-38.785046728971956
1954-09-11,-36.01895734597156
1954-09-12,-33.17307692307691
1954-09-13,-30.243902439024396
1954-09-14,-27.227722772277247
1954-09-15,-24.120603015075414
1954-09-16,-20.918367346938798
1954-09-17,-17.616580310880874
1954-09-18,-14.210526315789537
1954-09-19,-10.69518716577546
1954-09-20,-7.06521739130437
1954-09-21,-3.3149171270718605
1954-09-22,0.5617977528089169
1954-09-23,4.571428571428515
1954-09-24,8.720930232558079
1954-09-25,13.017751479289885
1954-09-26,17.469879518072226
1954-09-27,22.085889570552098
1954-09-28,26.874999999999954
1954-09-29,31.847133757961736
1954-09-30,37.01298701298698
1954-10-01,41.17647058823528
1954-10-02,45.39473684210526
1954-10-03,49.66887417218546
1954-10-04,54.00000000000004
1954-10-05,58.38926174496649
1954-10-06,62.83783783783787
1954-10-07,67.34693877551025
1954-10-08,71.91780821917811
1954-10-09,76.5517241379311
1954-10-10,81.25000000000007
1954-10-11,86.01398601398607
1954-10-12,90.84507042253526
1954-10-13,95.74468085106386
1954-10-14,100.71428571428572
1954-10-15,105.75539568345326
1954-10-16,110.86956521739131
1954-10-17,116.05839416058396
